Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
248,UESTCthesis,646,165,646,43,19/02/2013,24/04/2023,23.28 MB,电子科技大学毕设设计论文LaTeX模板,TeX,https://github.com/shifujun/UESTCthesis,23.28 MB
249,eth-cs-notes,644,92,644,0,13/09/2019,24/03/2022,6.66 MB,Lecture notes and cheatsheets for Master's in Computer Science at ETH Zurich,TeX,https://github.com/dcetin/eth-cs-notes,6.66 MB
250,opencompute,629,87,629,2,16/07/2011,14/05/2014,421.21 MB,"A community of engineers whose mission is to design and enable the delivery of the most efficient server, storage and data center hardware designs for scalable computing.",TeX,https://github.com/facebookarchive/opencompute,421.21 MB
251,MapReduceAlgorithms,628,333,628,3,25/03/2012,03/03/2021,19.13 MB,Data-Intensive Text Processing with MapReduce,TeX,https://github.com/lintool/MapReduceAlgorithms,19.13 MB
252,COVID-19,627,198,627,5,21/01/2020,19/01/2022,3.97 GB,2019 novel coronavirus repository,TeX,https://github.com/midas-network/COVID-19,3.97 GB
253,craftassist,627,74,627,0,13/06/2019,09/11/2020,33.18 MB,A virtual assistant bot in Minecraft,TeX,https://github.com/facebookresearch/craftassist,33.18 MB
254,bnfc,624,173,624,97,20/11/2012,08/05/2026,7.41 MB,BNF Converter,TeX,https://github.com/BNFC/bnfc,7.41 MB
255,TwentySecondsCurriculumVitae-LaTex,619,179,619,16,07/02/2015,04/06/2023,3.40 MB,"Write Beautiful Curriculum Vitae in LaTex, that ensures twenty seconds reading.",TeX,https://github.com/spagnuolocarmine/TwentySecondsCurriculumVitae-LaTex,3.40 MB
256,agilicious,618,65,618,19,14/06/2022,07/03/2023,3.85 MB,Agile flight done right! ,TeX,https://github.com/uzh-rpg/agilicious,3.85 MB
257,gsoc,616,459,616,0,18/02/2015,16/06/2026,7.18 MB,NumFOCUS Google Summer of Code Materials,TeX,https://github.com/numfocus/gsoc,7.18 MB
258,pkuthss,615,200,615,4,28/04/2015,25/04/2024,778.00 KB,LaTeX template for dissertations in Peking University,TeX,https://github.com/CasperVector/pkuthss,778.00 KB
259,happy-git-with-r,614,340,614,37,05/06/2016,31/01/2025,11.87 MB,"Using Git and GitHub with R, Rstudio, and R Markdown",TeX,https://github.com/jennybc/happy-git-with-r,11.87 MB
260,book-text-to-speech,614,82,614,2,19/03/2022,19/04/2022,211.96 MB,A book about Text-to-Speech (TTS) in Chinese.,TeX,https://github.com/cnlinxi/book-text-to-speech,211.96 MB
261,llsoftsecbook,613,62,613,56,30/04/2021,24/03/2026,22.22 MB,Low-Level Software Security for Compiler Developers,TeX,https://github.com/llsoftsec/llsoftsecbook,22.22 MB
262,org-babel-examples,611,115,611,1,16/06/2015,13/04/2026,11.56 MB,Examples using emacs org mode babel inline source code with different backend languages,TeX,https://github.com/dfeich/org-babel-examples,11.56 MB
263,BUAAThesis,608,108,608,16,19/12/2017,01/02/2024,9.32 MB,北航研究生学位论文模板（Word+LaTeX）.,TeX,https://github.com/CheckBoxStudio/BUAAThesis,9.32 MB
264,tbdex-whitepaper,606,41,606,9,18/11/2021,01/08/2024,3.23 MB,,TeX,https://github.com/TBD54566975/tbdex-whitepaper,3.23 MB
265,Awesome-Video-World-Models-with-AR-Diffusion,605,17,605,0,15/02/2026,04/06/2026,2.74 MB,"A Curated List of Awesome Video World Models with AR Diffusion: Covering Algorithms, Applications, and Infrastructure, Aimed at Serving as a Comprehensive Resource for Researchers, Practitioners, and Enthusiasts.",TeX,https://github.com/gracezhao1997/Awesome-Video-World-Models-with-AR-Diffusion,2.74 MB
266,SASRec.pytorch,603,133,603,35,11/09/2020,19/03/2026,20.28 MB,PyTorch(1.6+) implementation of https://github.com/kang205/SASRec,TeX,https://github.com/pmixer/SASRec.pytorch,20.28 MB
267,perfbook,601,69,601,2,13/09/2011,15/06/2026,137.04 MB,"Is Parallel Programming Hard, And If So, What Can You Do About It?",TeX,https://github.com/paulmckrcu/perfbook,137.04 MB
268,Learn-LLVM-12,599,78,599,0,15/08/2021,29/12/2021,9.27 MB,《Learn LLVM 12》的非专业个人翻译,TeX,https://github.com/xiaoweiChen/Learn-LLVM-12,9.27 MB
269,Yet-Another-LaTeX-Template-for-NPU-Thesis,598,151,598,24,04/04/2019,18/03/2026,23.35 MB,西北工业大学硕博学位论文模版 | Yet Another Thesis Template for Northwestern Polytechnical University,TeX,https://github.com/NWPUMetaphysicsOffice/Yet-Another-LaTeX-Template-for-NPU-Thesis,23.35 MB
270,vipassana-for-hackers,597,24,597,2,09/10/2017,28/06/2024,89.87 MB,"A document version of my ""Vipassana for Hackers"" talk",TeX,https://github.com/deobald/vipassana-for-hackers,89.87 MB
271,Awesome-Text-to-3D,591,37,591,4,06/07/2023,18/06/2026,541.00 KB,"A growing curation of Text-to-3D, Diffusion-to-3D works.",TeX,https://github.com/yyeboah/Awesome-Text-to-3D,541.00 KB
272,Awesome-Deep-Stereo-Matching,587,29,587,0,18/03/2024,08/06/2026,808.00 KB,A curated list of awesome Deep Stereo Matching resources ,TeX,https://github.com/fabiotosi92/Awesome-Deep-Stereo-Matching,808.00 KB
273,biblatex,586,131,586,136,02/04/2012,06/06/2026,89.22 MB,biblatex is a sophisticated bibliography system for LaTeX users. It has considerably more features than traditional bibtex and supports UTF-8,TeX,https://github.com/plk/biblatex,89.22 MB
274,install-tl-ubuntu,584,49,584,21,15/08/2013,06/01/2026,3.38 MB,Install script for TeX Live on Ubuntu,TeX,https://github.com/scottkosty/install-tl-ubuntu,3.38 MB
275,LaPreprint,584,80,584,9,07/10/2021,07/07/2023,6.92 MB,📝 A nicely formatted LaTeX preprint template,TeX,https://github.com/LaPreprint/LaPreprint,6.92 MB
276,lnotes,582,102,582,4,21/04/2019,24/09/2025,30.58 MB,LaTeX Notes,TeX,https://github.com/huangxg/lnotes,30.58 MB
277,crypto,580,113,580,33,02/01/2018,11/12/2023,4.22 MB,Lecture notes for a course on cryptography,TeX,https://github.com/boazbk/crypto,4.22 MB
278,annotate-equations,579,26,579,9,08/02/2022,09/10/2024,972.00 KB,LaTeX package and annotated examples for annotating equations using TikZ.,TeX,https://github.com/st--/annotate-equations,972.00 KB
279,autoreason,579,45,579,1,28/03/2026,12/04/2026,86.11 MB,Autoresearch for subjective domains.,TeX,https://github.com/NousResearch/autoreason,86.11 MB
280,ThinkPython2-CN,577,156,577,5,29/02/2016,08/10/2020,42.64 MB,《Think Python 2e》最新版中文翻译，已完结。,TeX,https://github.com/earlgrey0103/ThinkPython2-CN,42.64 MB
281,eBook,576,25,576,0,16/12/2021,12/11/2024,363.32 MB,"LaTeX book with examples, open-source eBook",TeX,https://github.com/AnMnv/eBook,363.32 MB
282,white-paper,575,29,575,0,07/01/2025,15/12/2025,2.75 MB,GENY isn’t just a token — it’s your stake in the future.,TeX,https://github.com/genyleap/white-paper,2.75 MB
283,Denario,574,87,574,9,06/04/2025,02/06/2026,120.66 MB,Modular Multi-Agent System for Scientific Research Assistance,TeX,https://github.com/AstroPilot-AI/Denario,120.66 MB
284,NLP_DL_Lecture_Note,573,143,573,5,29/09/2015,03/09/2018,20.61 MB,,TeX,https://github.com/nyu-dl/NLP_DL_Lecture_Note,20.61 MB
285,simple_os_book,573,104,573,9,21/09/2014,29/03/2022,5.20 MB,simple os book,TeX,https://github.com/chyyuu/simple_os_book,5.20 MB
286,Creating-maps-in-R,570,336,570,1,21/11/2013,13/01/2020,67.33 MB,Introductory tutorial on graphical display of geographical information in R.,TeX,https://github.com/Robinlovelace/Creating-maps-in-R,67.33 MB
287,ThinkOS,568,224,568,7,19/03/2014,28/04/2020,957.00 KB,"Text and supporting code for Think OS: A Brief Introduction to Operating Systems, by Allen Downey.",TeX,https://github.com/AllenDowney/ThinkOS,957.00 KB
288,latex-resources,566,140,566,0,12/02/2015,03/11/2022,1007.00 KB,Collection of LaTeX resources and examples.,TeX,https://github.com/davidstutz/latex-resources,1007.00 KB
289,resume-chinese,565,54,565,4,07/04/2021,06/05/2021,20.06 MB,中文LaTeX简历模板,TeX,https://github.com/zheyuye/resume-chinese,20.06 MB
290,DissertationUESTC,562,57,562,0,02/11/2024,10/06/2026,120.60 MB,A LaTeX Template for Dissertation Writing at the University of Electronic Science and Technology of China Since 2024,TeX,https://github.com/MGG1996/DissertationUESTC,120.60 MB
291,ThinkDataStructures,559,1322,559,23,17/06/2016,02/04/2023,6.61 MB,LaTeX source and supporting code for Think Data Structures: Algorithms and Information Retrieval in Java,TeX,https://github.com/AllenDowney/ThinkDataStructures,6.61 MB
292,Deedy-Resume-for-Chinese,558,147,558,2,28/09/2017,07/10/2017,223.52 MB,适合应届毕业生的 LaTeX 简历模板,TeX,https://github.com/dyweb/Deedy-Resume-for-Chinese,223.52 MB
293,circuitikz,558,77,558,10,29/12/2012,10/06/2026,307.40 MB,CircuiTikZ TeX/LaTeX package for drawing circuits ,TeX,https://github.com/circuitikz/circuitikz,307.40 MB
294,SCUT_thesis,557,93,557,26,31/08/2020,27/01/2026,91.40 MB,华南理工大学硕博士学位论文模板(LaTeX)。Latex templates for the thesis of South China University of Technology,TeX,https://github.com/mengchaoheng/SCUT_thesis,91.40 MB
295,BUPTBachelorThesis,557,126,557,9,24/04/2018,02/06/2022,12.83 MB,A LaTeX Template for BUPT Bachelor Thesis (updated in 2018) 北京邮电大学学士学位论文LaTeX模板,TeX,https://github.com/sheng-qiang/BUPTBachelorThesis,12.83 MB
296,NotesTeX,557,80,557,3,18/09/2017,28/01/2023,10.23 MB,NotesTeX (or its nickname NoTeX) is a simple LaTeX notes taking package for students.,TeX,https://github.com/Adhumunt/NotesTeX,10.23 MB
297,algorithms,557,16,557,1,09/09/2025,25/10/2025,71.56 MB,"Bake a cake with care, follow steps the recipe gives, that’s an algorithm.",TeX,https://github.com/little-book-of/algorithms,71.56 MB
298,firamath,555,24,555,24,15/01/2018,08/06/2025,12.48 MB,Sans-serif font with Unicode math support,TeX,https://github.com/firamath/firamath,12.48 MB
299,ebooks,554,90,554,4,03/08/2020,23/04/2025,39.07 MB,80年代高中数理化甲种本,TeX,https://github.com/fanhongtao/ebooks,39.07 MB
300,getting-started-handout,552,40,552,1,06/07/2025,23/05/2026,12.61 MB,北京大学计算机基础能力手册,TeX,https://github.com/ZangXuanyi/getting-started-handout,12.61 MB
301,simple-resume-cv,552,154,552,1,09/11/2014,11/02/2024,10.49 MB,"Template for a simple resume or curriculum vitae (CV), in XeLaTeX.",TeX,https://github.com/zachscrivena/simple-resume-cv,10.49 MB
302,malbolge-lisp,551,10,551,0,12/08/2020,05/08/2025,93.34 MB,"A lightweight (350MB) Lisp interpreter in Malbolge Unshackled, often dubbed the hardest turing complete programming language.",TeX,https://github.com/iczelia/malbolge-lisp,93.34 MB
303,nudtpaper,551,177,551,31,23/02/2013,08/05/2026,20.17 MB,A LaTeX template for Master/PhD Thesis of NUDT,TeX,https://github.com/liubenyuan/nudtpaper,20.17 MB
304,robot-learning-tutorial,547,62,547,13,10/08/2025,09/04/2026,178.29 MB,"All the source code for ""Robot Learning: A Tutorial"". Get involved to be featured in the next iteration!",TeX,https://github.com/fracapuano/robot-learning-tutorial,178.29 MB
305,focus-beamertheme,543,45,543,0,02/06/2018,07/02/2024,5.24 MB, Focus: a minimalist presentation theme for LaTeX Beamer.,TeX,https://github.com/pcafrica/focus-beamertheme,5.24 MB
306,TidyverseSkeptic,542,49,542,33,20/06/2019,22/04/2025,4.34 MB,"An opinionated view of the Tidyverse ""dialect"" of the R language.",TeX,https://github.com/matloff/TidyverseSkeptic,4.34 MB
307,gebbwolf3,538,64,538,8,21/08/2014,18/05/2026,314.56 MB,Book about wolfenstein 3D,TeX,https://github.com/fabiensanglard/gebbwolf3,314.56 MB
308,pandoc-starter,535,58,535,5,20/11/2016,11/07/2021,390.00 KB,📄 My pandoc markdown templates and makefiles,TeX,https://github.com/jez/pandoc-starter,390.00 KB
309,TEP,535,158,535,1,12/07/2016,09/06/2026,260.67 MB,Material da disciplina Tópicos Especiais em Programação,TeX,https://github.com/edsomjr/TEP,260.67 MB
310,phd-thesis,529,154,529,1,06/01/2014,29/06/2016,19.12 MB,"Repository of my thesis ""Understanding Random Forests""",TeX,https://github.com/glouppe/phd-thesis,19.12 MB
311,riscv-card,529,69,529,3,04/10/2017,12/11/2024,537.00 KB,An unofficial assembly reference for RISC-V.,TeX,https://github.com/jameslzhu/riscv-card,537.00 KB
312,DaoFP,528,35,528,11,08/01/2021,28/04/2026,16.17 MB,The Dao of Functional Programming,TeX,https://github.com/BartoszMilewski/DaoFP,16.17 MB
313,OperatingSystems.ThreeEasyPieces,527,96,527,2,17/01/2015,22/04/2019,7.51 MB,Chinese edition of Operating Systems .Three Easy Pieces,TeX,https://github.com/EmbedXj/OperatingSystems.ThreeEasyPieces,7.51 MB
314,resume,525,126,525,0,19/09/2011,02/05/2026,1.59 MB,My CV/resume in LaTeX.,TeX,https://github.com/sc932/resume,1.59 MB
315,awesome-latex-cv,524,146,524,3,13/04/2017,20/07/2021,48.85 MB,Latex CV template built with Font Awesome.,TeX,https://github.com/huajh/awesome-latex-cv,48.85 MB
316,tikz_cnn,520,75,520,0,29/03/2017,01/07/2020,1.37 MB,Macro to draw architecture of convolutional neural nets in tikz.,TeX,https://github.com/jettan/tikz_cnn,1.37 MB
317,cv_resume,520,158,520,4,29/12/2017,11/12/2025,2.18 MB,A latex cv/resume template.,TeX,https://github.com/geekplux/cv_resume,2.18 MB
318,install-latex-guide-zh-cn,518,61,518,1,01/02/2019,18/06/2026,619.00 KB,一份简短的关于 LaTeX 安装的介绍,TeX,https://github.com/OsbertWang/install-latex-guide-zh-cn,619.00 KB
319,ece459,516,159,516,8,27/10/2015,30/05/2026,877.95 MB,ECE 459: Programming for Performance,TeX,https://github.com/jzarnett/ece459,877.95 MB
320,mathematical-tours.github.io,512,97,512,2,23/09/2017,16/12/2024,3.00 GB,Site web of the Mathematical Tours,TeX,https://github.com/mathematical-tours/mathematical-tours.github.io,3.00 GB
321,AlJabr-1,511,71,511,8,31/12/2018,09/06/2026,59.63 MB,Methods in Algebra (Volume 1): A Chinese textbook on Algebra,TeX,https://github.com/wenweili/AlJabr-1,59.63 MB
322,iNSFC,509,201,509,30,26/02/2017,16/03/2026,36.02 MB,An awesome LaTeX template for NSFC proposal.,TeX,https://github.com/YimianDai/iNSFC,36.02 MB
323,suggested-notation-for-machine-learning,507,76,507,1,01/01/2020,06/08/2024,2.13 MB,This introduces a suggestion of mathematical notation protocol for machine learning.,TeX,https://github.com/mazhengcn/suggested-notation-for-machine-learning,2.13 MB
324,nodejs-pdf-docs,502,56,502,4,27/06/2012,27/06/2015,39.18 MB,"Node.js Manual & Documentation (.pdf, .mobi, .epub)",TeX,https://github.com/zemirco/nodejs-pdf-docs,39.18 MB
325,neural-fingerprint,501,162,501,4,19/06/2014,23/01/2018,51.21 MB,Convolutional nets which can take molecular graphs of arbitrary size as input.,TeX,https://github.com/HIPS/neural-fingerprint,51.21 MB
326,latex-document-skill,501,32,501,0,13/02/2026,18/06/2026,22.57 MB,"Universal LaTeX document skill for Claude Code: 27 templates, 27 scripts, 26 reference guides. Made with Claude Code on ✦ HappyCapy AI ✦ platform",TeX,https://github.com/ndpvt-web/latex-document-skill,22.57 MB
327,NovaForge,492,17,492,6,12/05/2026,25/05/2026,3.37 MB,锻造你的知识体系 | 考研·考公·专业课·科研·项目·竞赛通用笔记模板。LaTeX+Typst+Markdown三版本，7步模块化结构，6种场景模板，一键换色，开箱即用。,TeX,https://github.com/SiriusFzh/NovaForge,3.37 MB
328,CMake-tutorial,490,129,490,0,09/02/2012,21/05/2018,7.18 MB,CMake tutorial: beamer presentation and sample code,TeX,https://github.com/TheErk/CMake-tutorial,7.18 MB
329,knitr-examples,487,582,487,15,24/07/2012,22/03/2026,1.10 MB,A collection of knitr examples,TeX,https://github.com/yihui/knitr-examples,1.10 MB
330,psych10-book,485,132,485,19,26/04/2018,20/03/2020,3.86 MB,Source files for Statistical Thinking For the 21st Century,TeX,https://github.com/poldrack/psych10-book,3.86 MB
331,ViTAE-Transformer-Remote-Sensing,485,55,485,9,06/04/2022,06/06/2024,3.49 MB,"A comprehensive list [SAMRS@NeurIPS'23, RVSA@TGRS'22, RSP@TGRS'22] of our research works related to remote sensing, including papers, codes, and citations. Note: The repo for [TGRS'22] ""An Empirical Study of Remote Sensing Pretraining"" has been moved to: https://github.com/ViTAE-Transformer/RSP",TeX,https://github.com/ViTAE-Transformer/ViTAE-Transformer-Remote-Sensing,3.49 MB
332,bootcamp_python,484,131,484,7,07/08/2019,19/02/2025,50.96 MB,Bootcamp to learn Python for Machine Learning,TeX,https://github.com/42-AI/bootcamp_python,50.96 MB
333,LaTeX-Graph-Paper,483,50,483,13,05/02/2017,29/03/2021,466.00 KB,"Make your own quadrille, graph, hex, etc paper! Uses the pgf/TikZ package for LaTeX, which should be part of any modern TeX installation.",TeX,https://github.com/mcnees/LaTeX-Graph-Paper,466.00 KB
334,LaTeXTrans,475,47,475,0,04/09/2025,06/05/2026,71.16 MB,"A tool for translating the content of LaTeX documents into various other natural languages (e.g., translating an arXiv paper from English to Chinese).",TeX,https://github.com/NiuTrans/LaTeXTrans,71.16 MB
335,Large-Language-Models,475,135,475,8,17/12/2023,13/07/2025,309.09 MB,"xLLM 1.0, smart crawling, knowledge graph discovery. ",TeX,https://github.com/VincentGranville/Large-Language-Models,309.09 MB
336,python-latex-highlighting,473,123,473,0,19/09/2011,17/04/2025,34.00 KB,LaTeX style for Python highlighting,TeX,https://github.com/olivierverdier/python-latex-highlighting,34.00 KB
337,GoedelGod,472,39,472,4,17/07/2013,13/01/2019,444.95 MB,Formalizations of Gödel's Ontological Proof of God's Existence,TeX,https://github.com/FormalTheology/GoedelGod,444.95 MB
338,mixtape,471,241,471,3,18/05/2018,17/11/2025,282.30 MB,Data and Program files for Causal Inference: The Mixtape,TeX,https://github.com/scunning1975/mixtape,282.30 MB
339,jupyter-edu-book,466,135,466,29,26/08/2018,30/03/2023,69.65 MB,Teaching and Learning with Jupyter,TeX,https://github.com/jupyter4edu/jupyter-edu-book,69.65 MB
340,THU-Beamer-Theme,465,89,465,7,06/06/2020,11/12/2020,139.00 KB,A LaTeX beamer theme template for Tsinghua students.,TeX,https://github.com/tuna/THU-Beamer-Theme,139.00 KB
341,tum-thesis-latex,462,280,462,0,26/03/2014,20/12/2022,1.40 MB,:notebook_with_decorative_cover: A LaTeX template for TUM Bachelor/Master theses.,TeX,https://github.com/fwalch/tum-thesis-latex,1.40 MB
342,YushuTechUnitreeGo1,460,91,460,11,03/07/2022,01/04/2025,107.86 MB,宇树科技 Yushu Technology (Unitree) go1 development notes,TeX,https://github.com/MAVProxyUser/YushuTechUnitreeGo1,107.86 MB
343,lshort,460,68,460,6,08/02/2016,24/11/2025,1.75 MB,The Not So Short Introduction to LaTeX,TeX,https://github.com/oetiker/lshort,1.75 MB
344,go-ethereum-code-analysis,459,92,459,0,08/11/2018,05/12/2023,4.86 MB,English version,TeX,https://github.com/agiletechvn/go-ethereum-code-analysis,4.86 MB
345,Algorithm-Program,457,80,457,6,11/09/2018,07/03/2025,34.48 MB,A collection of editorials and tutorials about Algorithms and Data Structures,TeX,https://github.com/inzva/Algorithm-Program,34.48 MB
346,letter-boilerplate,457,76,457,7,25/10/2015,02/08/2024,1.12 MB,Finest letter typesetting from the command line,TeX,https://github.com/mrzool/letter-boilerplate,1.12 MB
347,UE4-CheatSheet,453,59,453,1,15/03/2018,29/07/2020,876.00 KB,"An Cheat Sheet for Unreal Engine 4 C++ programming, licensed under CC BY-NC-SA 4.0",TeX,https://github.com/jbtronics/UE4-CheatSheet,876.00 KB
348,geneve_1564,451,55,451,0,29/07/2011,17/02/2023,7.35 MB,"LaTeX facsimile of a Bible de Genève, 1564",TeX,https://github.com/raphink/geneve_1564,7.35 MB
349,infosec,451,211,451,299,06/09/2013,11/10/2022,41.43 MB,Учебное пособие по защите информации кафедры радиотехники и систем управления МФТИ,TeX,https://github.com/vlsergey/infosec,41.43 MB
350,openintro-statistics,450,271,450,11,24/11/2014,25/02/2026,240.07 MB,📚 An open-source textbook written at the college level. OpenIntro also offers a second college-level intro stat textbook and also a high school variant.,TeX,https://github.com/OpenIntroStat/openintro-statistics,240.07 MB
351,math1,449,107,449,9,25/08/2021,18/04/2024,7.29 MB,,TeX,https://github.com/jamesfang8499/math1,7.29 MB
352,UESTC-Thesis-Latex-Template,448,84,448,5,16/03/2022,14/03/2026,27.36 MB,"UESTC Thesis Latex Template. It fully supports the latest format specification since 2023, supports independent symbol table, abbreviation table, and complete and fully customizable Academic/Professional-Master/PhD covers.",TeX,https://github.com/tinoryj/UESTC-Thesis-Latex-Template,27.36 MB
353,c,447,19,447,3,06/09/2025,27/05/2026,7.04 MB,"A concise, structured guide to the C programming language.",TeX,https://github.com/little-book-of/c,7.04 MB
354,low-resource-languages,447,62,447,1,23/07/2014,05/06/2026,1.13 MB,"A curated list of resources for the conservation, development, and documentation of low resource (human) languages.",TeX,https://github.com/RichardLitt/low-resource-languages,1.13 MB
355,TJUThesis_master_2021,446,71,446,45,02/09/2021,26/08/2022,3.68 MB,天大博士/硕士学位论文Latex模板，根据2021年版要求修改，可直接在Overleaf上运行。:star:所写的论文成功提交天津大学图书馆存档！（2021.12.24）,TeX,https://github.com/a171232886/TJUThesis_master_2021,3.68 MB
356,nju-thesis,442,149,442,19,23/08/2013,23/03/2021,64.53 MB,南京大学学位论文XeLaTeX模板,TeX,https://github.com/Haixing-Hu/nju-thesis,64.53 MB
357,mit-courses,441,183,441,1,12/09/2012,12/09/2022,116.55 MB,Repository of course notes and homework,TeX,https://github.com/wangjohn/mit-courses,116.55 MB
358,pandoc-letter,438,120,438,12,07/12/2013,25/06/2023,248.00 KB,Pandoc template for writing letters in markdown,TeX,https://github.com/aaronwolen/pandoc-letter,248.00 KB
359,TG-Reading-List,437,44,437,1,31/03/2019,19/02/2020,118.00 KB,A text generation reading list maintained by Tsinghua Natural Language Processing Group.,TeX,https://github.com/THUNLP-MT/TG-Reading-List,118.00 KB
360,HEPML-LivingReview,436,133,436,12,22/04/2020,15/05/2026,4.07 MB,Living Review of Machine Learning for Particle Physics,TeX,https://github.com/iml-wg/HEPML-LivingReview,4.07 MB
361,transistortester,435,187,435,4,14/06/2015,07/11/2018,266.49 MB,"This is a clone of an SVN repository at svn://mikrocontroller.net/transistortester. It had been cloned by http://svn2github.com/ , but the service was since closed. Please read a closing note on my blog post: http://piotr.gabryjeluk.pl/blog:closing-svn2github . If you want to continue synchronizing this repo, look at https://github.com/gabrys/svn2github ",TeX,https://github.com/svn2github/transistortester,266.49 MB
362,latex-beamerposter,434,165,434,5,05/04/2015,13/12/2021,5.36 MB,The LaTeX beamerposter package,TeX,https://github.com/deselaers/latex-beamerposter,5.36 MB
363,Latex-Templates,434,120,434,6,30/04/2014,23/12/2015,2.83 MB,"A concise set of Latex templates that serves a small set of needs - CV, Essays, Articles and Problem Sets",TeX,https://github.com/deedy/Latex-Templates,2.83 MB
364,pgfmanual-zh,434,43,434,2,30/06/2018,15/10/2020,64.51 MB,PGF/TikZ 中文手册,TeX,https://github.com/Hansimov/pgfmanual-zh,64.51 MB
365,openproblems,433,88,433,13,19/06/2020,03/06/2026,43.97 MB,Formalizing and benchmarking open problems in single-cell genomics,TeX,https://github.com/openproblems-bio/openproblems,43.97 MB
366,misp-training,433,92,433,0,16/12/2018,30/03/2026,243.64 MB,"MISP trainings, threat intel and information sharing training materials with source code",TeX,https://github.com/MISP/misp-training,243.64 MB
367,TongjiThesis,432,51,432,0,12/05/2021,31/05/2026,2.68 MB,同济大学毕业设计论文 LaTeX 模板 | TongjiThesis - LaTeX Thesis Template for Tongji University,TeX,https://github.com/TJ-CSCCG/TongjiThesis,2.68 MB
368,ggnewscale,431,18,431,6,15/12/2018,07/01/2026,10.13 MB,"Multiple Fill, Color and Other Scales in `ggplot2`",TeX,https://github.com/eliocamp/ggnewscale,10.13 MB
369,expressive-resume,431,198,431,1,24/12/2021,04/12/2024,2.27 MB,A beautiful resume/cover letter LaTeX template pair that are extraordinarily easy to use.,TeX,https://github.com/thehale/expressive-resume,2.27 MB
370,tidy-data,430,483,430,3,11/04/2011,07/02/2019,16.18 MB,A paper on data tidying,TeX,https://github.com/hadley/tidy-data,16.18 MB
371,book6,430,34,430,4,09/08/2022,08/06/2026,47.49 MB,A collaborative IPv6 book,TeX,https://github.com/becarpenter/book6,47.49 MB
372,BUPTGraduateThesis,426,116,426,37,03/01/2015,05/03/2024,8.33 MB,,TeX,https://github.com/rioxwang/BUPTGraduateThesis,8.33 MB
373,qiqqa-open-source,423,67,423,254,03/07/2019,15/07/2025,1.46 GB,The open-sourced version of the award-winning Qiqqa research management tool for Windows,TeX,https://github.com/jimmejardine/qiqqa-open-source,1.46 GB
374,utterly-unorganized-latex-code,423,42,423,1,17/02/2024,30/01/2025,14.41 MB,latex code from my first year of engineering. ,TeX,https://github.com/dog-blood/utterly-unorganized-latex-code,14.41 MB
375,limecv,423,49,423,6,30/07/2017,30/11/2021,9.09 MB,A LaTeX CV Document Class,TeX,https://github.com/opieters/limecv,9.09 MB
376,linear_algebra,423,59,423,0,29/09/2021,25/05/2025,290.00 KB,"Solutions to Linear Algebra Done Right, by Sheldon Axler.",TeX,https://github.com/jubnoske08/linear_algebra,290.00 KB
377,coloria,422,33,422,3,17/01/2018,18/05/2026,30.17 MB,:rainbow: Tools for color research,TeX,https://github.com/coloria-dev/coloria,30.17 MB
378,cv,420,151,420,0,29/12/2013,11/06/2026,8.09 MB,,TeX,https://github.com/bamos/cv,8.09 MB
379,datafun,417,16,417,2,20/11/2015,21/06/2022,2.71 MB,Research on integrating datalog & lambda calculus via monotonicity types,TeX,https://github.com/rntz/datafun,2.71 MB
380,talk-2015-essence-and-origins-of-frp,416,25,416,1,10/06/2015,08/01/2024,346.00 KB,A keynote talk for LambdaJam 2015 (July 15--16),TeX,https://github.com/conal/talk-2015-essence-and-origins-of-frp,346.00 KB
381,eagloss,414,0,414,0,08/07/2016,03/08/2016,310.00 KB,multi script chinese glossary,TeX,https://github.com/norbusan/eagloss,310.00 KB
382,LaTeX-PPT-Template,413,116,413,2,30/06/2017,30/06/2017,1.86 MB,Seven awesome latex ppt templates for researchers or students.,TeX,https://github.com/Urinx/LaTeX-PPT-Template,1.86 MB
383,XJTU-thesis,413,68,413,4,01/06/2021,03/02/2026,18.42 MB,西安交通大学学位论文模板（LaTeX）（适用硕士、博士学位）An official LaTeX template for Xi'an Jiaotong University degree thesis (Chinese and English),TeX,https://github.com/obster-y/XJTU-thesis,18.42 MB
384,SEU-Beamer-Slide,413,98,413,2,27/05/2017,15/10/2021,14.99 MB,东南大学幻灯片模板（豪华版）:clipboard:,TeX,https://github.com/TouchFishPioneer/SEU-Beamer-Slide,14.99 MB
385,Awesome-Attention-Heads,411,12,411,4,03/07/2024,02/03/2025,6.22 MB,An awesome repository & A comprehensive survey on interpretability of LLM attention heads.,TeX,https://github.com/IAAR-Shanghai/Awesome-Attention-Heads,6.22 MB
386,pgf-blur,410,0,410,3,26/07/2016,21/08/2018,17.00 KB,Development of pg-blur package,TeX,https://github.com/norbusan/pgf-blur,17.00 KB
387,CCFA-Skills,409,26,409,0,04/06/2026,09/06/2026,265.66 MB,A skill family for shaping the research storyline of CCF-A papers.,TeX,https://github.com/mikubaka88/CCFA-Skills,265.66 MB
388,R_for_Data_Science,408,235,408,4,28/11/2019,29/12/2025,196.61 MB,Materials for teaching R and Stan,TeX,https://github.com/perlatex/R_for_Data_Science,196.61 MB
