Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
213,awesome-azure-learning,945,313,945,3,01/03/2020,13/02/2024,2.34 MB,"This repo includes plenty of references for Azure learning, especially for the Azure certs and Azure architecture, and any other learning materials e.g. security and automation topics.",PowerShell,https://github.com/shiftavenue/awesome-azure-learning,2.34 MB
214,AwesomeCSV,942,98,942,38,13/10/2018,11/06/2026,67.00 KB,🕶️A curated list of awesome tools for dealing with CSV.,PowerShell,https://github.com/secretGeek/AwesomeCSV,67.00 KB
215,PSPKIAudit,940,130,940,6,16/06/2021,28/02/2024,827.00 KB,PowerShell toolkit for AD CS auditing based on the PSPKI toolkit.,PowerShell,https://github.com/GhostPack/PSPKIAudit,827.00 KB
216,Azure-Network-Security,935,360,935,15,17/10/2019,27/07/2026,24.30 MB,Resources for improving Customer Experience with Azure Network Security,PowerShell,https://github.com/Azure/Azure-Network-Security,24.30 MB
217,qbittorrent,932,18,932,2,18/01/2023,02/05/2025,1.90 MB,🧲 Soothing pastel theme for qBittorrent ,PowerShell,https://github.com/catppuccin/qbittorrent,1.90 MB
218,ElevateKit,931,199,931,0,08/12/2016,22/06/2020,253.00 KB,The Elevate Kit demonstrates how to use third-party privilege escalation attacks with Cobalt Strike's Beacon payload.,PowerShell,https://github.com/rsmudge/ElevateKit,253.00 KB
219,get-shit-done-for-antigravity,927,146,927,1,17/01/2026,01/04/2026,236.00 KB,,PowerShell,https://github.com/toonight/get-shit-done-for-antigravity,236.00 KB
220,JEnv-for-Windows,924,106,924,28,26/03/2021,15/10/2024,93.00 KB,Change your current Java version with one line,PowerShell,https://github.com/FelixSelter/JEnv-for-Windows,93.00 KB
221,Azure-DevOps,921,260,921,0,04/05/2020,24/04/2026,60.92 MB,"Data extraction and Power BI report that generate management informations about your Azure DevOps organization. Using Azure DevOps CLI and Azure DevOps REST API, PowerShell scripts extract data from Azure DevOps, store this information in an Azure SQL Database and shows them in a Power BI report.",PowerShell,https://github.com/vinijmoura/Azure-DevOps,60.92 MB
222,posterizarr,918,37,918,2,02/02/2024,29/07/2026,153.68 MB,🖼️ Automated asset maker for Plex/Jellyfin/Emby.,PowerShell,https://github.com/fscorrupt/posterizarr,153.68 MB
223,Posh-ACME,914,209,914,33,26/04/2018,19/06/2026,25.43 MB,PowerShell module and ACME client to create certificates from Let's Encrypt (or other ACME CA),PowerShell,https://github.com/rmbolger/Posh-ACME,25.43 MB
224,Run-in-Sandbox,910,92,910,14,27/03/2020,23/10/2025,16.26 MB,"Run PS1, VBS, CMD, EXE, MSI, Intunewin, MSIX, or extract ISO, ZIP in Windows Sandbox very quickly just from a right-click",PowerShell,https://github.com/damienvanrobaeys/Run-in-Sandbox,16.26 MB
225,SkyArk,910,163,910,6,15/03/2018,17/12/2024,685.00 KB,"SkyArk helps to discover, assess and secure the most privileged entities in Azure and AWS",PowerShell,https://github.com/cyberark/SkyArk,685.00 KB
226,Pentest-Tools-Collection,906,147,906,0,21/11/2020,23/07/2026,66.82 MB,,PowerShell,https://github.com/LuemmelSec/Pentest-Tools-Collection,66.82 MB
227,nexus-tools,902,86,902,4,10/12/2013,22/02/2026,15.65 MB,"Installer for ADB, Fastboot, and other Android tools on Linux, macOS, ChromeOS, and Windows",PowerShell,https://github.com/corbindavenport/nexus-tools,15.65 MB
228,PowerShellArsenal,900,205,900,6,16/11/2014,20/08/2021,1.69 MB,A PowerShell Module Dedicated to Reverse Engineering,PowerShell,https://github.com/mattifestation/PowerShellArsenal,1.69 MB
229,Event-Forwarding-Guidance,890,165,890,8,09/01/2015,17/11/2020,143.00 KB,Configuration guidance for implementing collection of security relevant Windows Event Log events by using Windows Event Forwarding. #nsacyber,PowerShell,https://github.com/nsacyber/Event-Forwarding-Guidance,143.00 KB
230,zurg-testing,884,77,884,15,22/10/2023,12/11/2024,77.00 KB,A self-hosted Real-Debrid webdav server you can use with Infuse. Together with rclone it can mount your Real-Debrid torrent library into your filesystem and load it to Plex or Jellyfin.,PowerShell,https://github.com/debridmediamanager/zurg-testing,77.00 KB
231,commands,882,49,882,5,22/01/2026,06/02/2026,3.46 MB,,PowerShell,https://github.com/GuDaStudio/commands,3.46 MB
232,openiddict-samples,881,336,881,0,03/06/2016,16/07/2026,7.51 MB,.NET samples for OpenIddict,PowerShell,https://github.com/openiddict/openiddict-samples,7.51 MB
233,Pentest-tools,877,253,877,0,29/08/2020,17/11/2021,321.57 MB,Intranet penetration tools,PowerShell,https://github.com/Al1ex/Pentest-tools,321.57 MB
234,AL,874,280,874,158,25/11/2016,06/07/2026,9.21 MB,Home of the Dynamics 365 Business Central AL Language extension for Visual Studio Code. Used to track issues regarding the latest version of the AL compiler and developer tools available in the Visual Studio Code Marketplace or as part of the AL Developer Preview builds for Dynamics 365 Business Central.,PowerShell,https://github.com/microsoft/AL,9.21 MB
235,EntraExporter,873,132,873,21,21/03/2021,16/11/2025,261.00 KB,PowerShell module to export a local copy of an Entra (Azure AD) tenant configuration.,PowerShell,https://github.com/microsoft/EntraExporter,261.00 KB
236,Kautilya,871,270,871,2,19/05/2014,04/08/2017,447.00 KB,Kautilya - Tool for easy use of Human Interface Devices for offensive security and penetration testing.,PowerShell,https://github.com/samratashok/Kautilya,447.00 KB
237,concfg,870,66,870,7,01/07/2013,02/10/2025,10.55 MB,Import / export Windows console settings,PowerShell,https://github.com/lukesampson/concfg,10.55 MB
238,fabric-toolbox,866,365,866,108,21/06/2023,23/07/2026,509.36 MB,"Fabric toolbox is a repository of tools, accelerators, scripts, and samples to accelerate your success with Microsoft Fabric, brought to you by Fabric CAT.",PowerShell,https://github.com/microsoft/fabric-toolbox,509.36 MB
239,PL-300-Microsoft-Power-BI-Data-Analyst,865,591,865,3,23/02/2022,08/07/2026,374.30 MB,,PowerShell,https://github.com/MicrosoftLearning/PL-300-Microsoft-Power-BI-Data-Analyst,374.30 MB
240,WMImplant,862,151,862,1,24/05/2016,25/06/2024,1.65 MB,This is a PowerShell based tool that is designed to act like a RAT. Its interface is that of a shell where any command that is supported is translated into a WMI-equivalent for use on a network/remote machine. WMImplant is WMI based.,PowerShell,https://github.com/RedSiege/WMImplant,1.65 MB
241,Invoke-CradleCrafter,854,160,854,4,25/04/2017,23/03/2018,380.00 KB,PowerShell Remote Download Cradle Generator & Obfuscator,PowerShell,https://github.com/danielbohannon/Invoke-CradleCrafter,380.00 KB
242,Misc-Powershell-Scripts,852,209,852,3,14/02/2015,20/10/2022,348.00 KB,Random Tools,PowerShell,https://github.com/rvrsh3ll/Misc-Powershell-Scripts,348.00 KB
243,Javinizer,852,84,852,55,14/11/2019,01/05/2026,8.72 MB,(NSFW) Organize your local Japanese Adult Video (JAV) library,PowerShell,https://github.com/javinizer/Javinizer,8.72 MB
244,AzureADAssessment,850,117,850,3,07/06/2019,12/06/2024,13.44 MB,Tooling for assessing an Azure AD tenant state and configuration,PowerShell,https://github.com/AzureAD/AzureADAssessment,13.44 MB
245,npm-security-best-practices,848,20,848,6,20/09/2025,10/07/2026,3.63 MB,Continuous updates on how to stay safe from NPM supply chain attacks,PowerShell,https://github.com/bodadotsh/npm-security-best-practices,3.63 MB
246,PowerMemory,846,202,846,5,29/08/2015,25/05/2023,28.46 MB,Exploit the credentials present in files and memory,PowerShell,https://github.com/giMini/PowerMemory,28.46 MB
247,Ninja,842,173,842,10,04/03/2020,26/09/2022,9.77 MB, Open source C2 server created for stealth red team operations,PowerShell,https://github.com/ahmedkhlief/Ninja,9.77 MB
248,Intune,837,268,837,52,14/07/2017,20/05/2026,392.00 KB,Microsoft Intune scripts,PowerShell,https://github.com/MSEndpointMgr/Intune,392.00 KB
249,Microsoft-Extractor-Suite,833,121,833,2,25/05/2022,29/06/2026,6.21 MB,A PowerShell module for acquisition of data from Microsoft 365 and Azure for Incident Response and Cyber Security purposes.,PowerShell,https://github.com/invictus-ir/Microsoft-Extractor-Suite,6.21 MB
250,Virtual-Desktop-Optimization-Tool,833,187,833,6,15/06/2020,19/11/2025,859.00 KB,The script and configuration files in this repository provide an easy method to customize and apply performance related settings to virtual desktop environments.,PowerShell,https://github.com/The-Virtual-Desktop-Team/Virtual-Desktop-Optimization-Tool,859.00 KB
251,ACLight,829,147,829,1,17/05/2017,09/09/2019,115.00 KB,A script for advanced discovery of Privileged Accounts - includes Shadow Admins,PowerShell,https://github.com/cyberark/ACLight,115.00 KB
252,PowerHub,827,127,827,0,29/07/2018,01/05/2026,7.35 MB,"A post exploitation tool based on a web application, focusing on bypassing endpoint protection and application whitelisting",PowerShell,https://github.com/AdrianVollmer/PowerHub,7.35 MB
253,Exchange-AD-Privesc,820,115,820,1,27/02/2018,23/04/2023,190.00 KB,Exchange privilege escalations to Active Directory,PowerShell,https://github.com/gdedrouas/Exchange-AD-Privesc,190.00 KB
254,Units_of_Measure_Harmonization-intelligence-platform,816,754,816,0,20/10/2025,21/05/2026,91.96 MB,   Production-Grade ML System for Automated Unit of Measure Error Detection | 88-92% Accuracy | 94% Autonomy | KNIME Workflow,PowerShell,https://github.com/JulietMirambo/Units_of_Measure_Harmonization-intelligence-platform,91.96 MB
255,purple-team-exercise-framework,811,127,811,3,22/07/2020,09/04/2026,15.71 MB,Purple Team Exercise Framework,PowerShell,https://github.com/scythe-io/purple-team-exercise-framework,15.71 MB
256,Invoke-SocksProxy,810,166,810,0,09/11/2017,09/12/2025,53.00 KB,"Socks proxy, and reverse socks server using powershell. ",PowerShell,https://github.com/p3nt4/Invoke-SocksProxy,53.00 KB
257,Incident-Response-Powershell,804,113,804,0,06/07/2022,26/05/2026,79.00 KB,PowerShell Digital Forensics & Incident Response Scripts.,PowerShell,https://github.com/Bert-JanP/Incident-Response-Powershell,79.00 KB
258,AzureHunter,795,84,795,3,09/09/2021,29/10/2022,5.17 MB,A Cloud Forensics Powershell module to run threat hunting playbooks on data from Azure and O365,PowerShell,https://github.com/darkquasar/AzureHunter,5.17 MB
259,ConsumerESU,795,40,795,4,17/08/2025,05/01/2026,26.00 KB,Windows 10 Consumer ESU Enrollment,PowerShell,https://github.com/abbodi1406/ConsumerESU,26.00 KB
260,ConEmu-Color-Themes,786,128,786,6,06/04/2015,25/07/2023,1.67 MB,Manually ported color themes for ConEmu,PowerShell,https://github.com/joonro/ConEmu-Color-Themes,1.67 MB
261,windows-imaging-tools,785,243,785,33,31/10/2013,19/02/2026,14.10 MB,"Tools to automate the creation of a Windows image for OpenStack, supporting KVM, Hyper-V, ESXi and more.",PowerShell,https://github.com/cloudbase/windows-imaging-tools,14.10 MB
262,DataConnectors,784,373,784,75,03/04/2017,08/06/2026,19.77 MB,Data Connector SDK and samples for Power Query and Power BI,PowerShell,https://github.com/microsoft/DataConnectors,19.77 MB
263,PowerCLI-Example-Scripts,782,597,782,130,04/06/2015,13/01/2025,18.50 MB,,PowerShell,https://github.com/vmware-archive/PowerCLI-Example-Scripts,18.50 MB
264,tunic,782,49,782,9,08/11/2019,28/08/2023,240.00 KB,"Install Linux from a running Windows system, without need for a live USB.",PowerShell,https://github.com/mikeslattery/tunic,240.00 KB
265,PWF,779,158,779,2,13/02/2022,16/02/2026,2.62 MB,Practical Windows Forensics Training,PowerShell,https://github.com/bluecapesecurity/PWF,2.62 MB
266,WELA-deprecated,775,77,775,9,13/05/2021,03/02/2023,4.26 MB,WELA (Windows Event Log Analyzer): The Swiss Army knife for Windows Event Logs! ゑ羅（ウェラ）,PowerShell,https://github.com/Yamato-Security/WELA-deprecated,4.26 MB
267,MasterParser,761,69,761,3,19/12/2023,01/02/2026,12.66 MB,MasterParser is a powerful DFIR tool designed for analyzing and parsing Linux logs,PowerShell,https://github.com/securityjoes/MasterParser,12.66 MB
268,CRT,756,146,756,18,23/12/2020,27/04/2023,28.00 KB,Contact: CRT@crowdstrike.com,PowerShell,https://github.com/CrowdStrike/CRT,28.00 KB
269,BetterRDP,754,41,754,0,20/02/2024,07/06/2026,45.00 KB,This is to enable 60fps and GPU acceleration on RDP connection,PowerShell,https://github.com/Upinel/BetterRDP,45.00 KB
270,fiddler-everywhere-patch-automated,752,3333,752,3,20/09/2024,27/07/2026,463.00 KB,Want Fiddler Everywhere Enterprise for Free? Then Patch it! Patch any version Automatically!,PowerShell,https://github.com/auto-yui-patch/fiddler-everywhere-patch-automated,463.00 KB
271,Revoke-Obfuscation,752,122,752,16,11/07/2017,01/12/2023,545.00 KB,PowerShell Obfuscation Detection Framework,PowerShell,https://github.com/danielbohannon/Revoke-Obfuscation,545.00 KB
272,Plaster,752,119,752,0,25/04/2016,19/06/2026,895.00 KB,Plaster is a template-based file and project generator written in PowerShell.,PowerShell,https://github.com/PowerShellOrg/Plaster,895.00 KB
273,vCheck-vSphere,751,324,751,142,12/06/2013,25/02/2025,1.63 MB,vCheck Daily Report for vSphere,PowerShell,https://github.com/alanrenouf/vCheck-vSphere,1.63 MB
274,o365recon,744,105,744,0,02/09/2017,14/08/2022,326.00 KB,retrieve information via O365 and AzureAD with a valid cred,PowerShell,https://github.com/nyxgeek/o365recon,326.00 KB
275,PenetrationTesting_Notes-,739,166,739,1,11/09/2022,13/06/2026,251.12 MB,My Notes about Penetration Testing,PowerShell,https://github.com/0xDigimon/PenetrationTesting_Notes-,251.12 MB
276,public,736,266,736,7,07/06/2021,22/07/2026,899.89 MB,Public Scripts and Apps,PowerShell,https://github.com/andrew-s-taylor/public,899.89 MB
277,ResourceModules,736,436,736,121,17/08/2021,28/08/2025,48.04 MB,This repository includes a CI platform for and collection of mature and curated Bicep modules. The platform supports both ARM and Bicep and can be leveraged using GitHub actions as well as Azure DevOps pipelines.,PowerShell,https://github.com/Azure/ResourceModules,48.04 MB
278,Invoke-WCMDump,735,118,735,2,09/12/2017,12/12/2017,24.00 KB,PowerShell Script to Dump Windows Credentials from the Credential Manager,PowerShell,https://github.com/peewpw/Invoke-WCMDump,24.00 KB
279,TokenTactics,734,114,734,7,08/07/2021,06/12/2024,83.00 KB,Azure JWT Token Manipulation Toolset,PowerShell,https://github.com/rvrsh3ll/TokenTactics,83.00 KB
280,Grouper,733,117,733,1,26/01/2018,05/02/2019,806.00 KB,"A PowerShell script for helping to find vulnerable settings in AD Group Policy. (deprecated, use Grouper2 instead!)",PowerShell,https://github.com/l0ss/Grouper,806.00 KB
281,iDRAC-Redfish-Scripting,730,305,730,5,24/07/2017,29/07/2026,78.79 MB,Python and PowerShell scripting for Dell EMC PowerEdge iDRAC REST API with DMTF Redfish,PowerShell,https://github.com/dell/iDRAC-Redfish-Scripting,78.79 MB
282,Optimize-Offline,729,67,729,35,03/01/2018,27/04/2023,2.74 GB,Optimize-Offline is a Windows 10 offline image optimization framework.,PowerShell,https://github.com/DrEmpiricism/Optimize-Offline,2.74 GB
283,MemProcFS-Analyzer,728,78,728,0,15/05/2021,02/05/2026,13.30 MB,MemProcFS-Analyzer - Automated Forensic Analysis of Windows Memory Dumps for DFIR,PowerShell,https://github.com/LETHAL-FORENSICS/MemProcFS-Analyzer,13.30 MB
284,PSWinReporting,728,72,728,19,12/05/2018,14/02/2026,9.17 MB,"This PowerShell Module has multiple functionalities, but one of the signature features of this module is the ability to parse Security logs on Domain Controllers providing easy to use access to AD Events.",PowerShell,https://github.com/EvotecIT/PSWinReporting,9.17 MB
285,OSEP,727,158,727,0,17/08/2021,25/02/2026,114.40 MB,PEN-300 collection to help you on your exam.,PowerShell,https://github.com/In3x0rabl3/OSEP,114.40 MB
286,Invoke-Build,725,62,725,0,22/08/2011,28/01/2026,1.62 MB,Build Automation in PowerShell,PowerShell,https://github.com/nightroman/Invoke-Build,1.62 MB
287,SIEM,723,115,723,0,02/08/2018,14/05/2026,1.60 MB,"SIEM Tactics, Techiques, and Procedures",PowerShell,https://github.com/TonyPhipps/SIEM,1.60 MB
288,ESXi-Customizer-PS,719,167,719,8,22/05/2018,27/12/2023,63.00 KB,PowerCLI script that greatly simplifies and automates the process of creating fully patched and customized VMware ESXi installation images,PowerShell,https://github.com/VFrontDe-Org/ESXi-Customizer-PS,63.00 KB
289,Powershellisfun,717,144,717,0,22/06/2022,11/05/2026,137.39 MB,"Repository with the scripts that I have used in my blogs on https://powershellisfun.com. If you like these, please sponsor this project using the Sponsor button below or buy me a coffee :)  https://www.buymeacoffee.com/powershellisfun",PowerShell,https://github.com/HarmVeenstra/Powershellisfun,137.39 MB
290,visualstudio-colors-solarized,716,201,716,4,14/04/2011,07/03/2019,95.00 KB,Visual Studio color schemes based on https://github.com/altercation/solarized,PowerShell,https://github.com/leddt/visualstudio-colors-solarized,95.00 KB
291,ActionPacks,716,222,716,0,15/02/2017,23/03/2026,2.97 MB,Public PowerShell script gallery for ScriptRunner.,PowerShell,https://github.com/scriptrunner/ActionPacks,2.97 MB
292,Egress-Assess,715,151,715,13,10/12/2014,09/08/2023,666.00 KB,Egress-Assess is a tool used to test egress data detection capabilities,PowerShell,https://github.com/RedSiege/Egress-Assess,666.00 KB
293,Utilities,715,133,715,0,11/02/2020,28/07/2026,461.27 MB,Useful things,PowerShell,https://github.com/farag2/Utilities,461.27 MB
294,SimuLand,714,82,714,5,07/04/2021,09/03/2023,44.76 MB,Understand adversary tradecraft and improve detection strategies,PowerShell,https://github.com/Azure/SimuLand,44.76 MB
295,RainbowMiner,706,197,706,450,22/05/2018,28/07/2026,475.27 MB,"GPU/CPU Mining script with intelligent profit-switching between miningpools, algorithms, miners, using all possible combinations of devices (NVIDIA, AMD, CPU). Features: actively maintained, uses the top actual miner programs (Bminer, Ccminer, Claymore, Dstm, EnemyZ, Sgminer, T-rex and more) easy setup wizard, webinterface, auto update.",PowerShell,https://github.com/RainbowMiner/RainbowMiner,475.27 MB
296,AaronLocker,702,88,702,16,18/12/2018,12/08/2022,3.59 MB,Robust and practical application control for Windows,PowerShell,https://github.com/microsoft/AaronLocker,3.59 MB
297,redteam,699,131,699,1,25/07/2018,27/07/2020,2.00 MB,Red Team Scripts by d0nkeys (ex SnadoTeam),PowerShell,https://github.com/d0nkeys/redteam,2.00 MB
298,ulli,696,22,696,21,19/12/2023,23/03/2026,5.96 MB,USB-less Linux installer for Linux and Windows. Install Linux without a USB stick.,PowerShell,https://github.com/rltvty2/ulli,5.96 MB
299,PSD,696,98,696,113,30/08/2017,16/04/2026,4.69 MB,PowerShell Deployment,PowerShell,https://github.com/FriendsOfMDT/PSD,4.69 MB
300,AzViz,695,161,695,58,25/09/2019,01/02/2025,10.96 MB,⚡ ☁ Azure Visualizer aka 'AzViz' : A #powershell module to automatically generate Azure resource topology diagrams by just typing a PowerShell cmdlet and passing the name of one or more Azure Resource groups,PowerShell,https://github.com/PrateekKumarSingh/AzViz,10.96 MB
301,Generate-Macro,687,208,687,5,09/01/2015,27/10/2016,21.00 KB,This Powershell script will generate a malicious Microsoft Office document with a specified payload and persistence method.,PowerShell,https://github.com/enigma0x3/Generate-Macro,21.00 KB
302,Privesc,681,103,681,0,19/11/2015,01/12/2024,72.00 KB,Windows batch script that finds misconfiguration issues which can lead to privilege escalation.,PowerShell,https://github.com/enjoiz/Privesc,72.00 KB
303,Powershell-Scripts,680,115,680,0,03/08/2020,13/08/2020,35.00 KB,Helpful list of powershell scripts I have found/created,PowerShell,https://github.com/stank58/Powershell-Scripts,35.00 KB
304,GalaxyBookEnabler,679,45,679,23,05/11/2023,09/05/2026,1.29 MB,"Enable Samsung Galaxy Book features (Quick Share, Multi Control, Samsung Notes, Galaxy Buds) on any Windows PC. Intelligent installer with 21 device profiles, package manager, Wi-Fi compatibility detection & automated setup. No hardware required.",PowerShell,https://github.com/Bananz0/GalaxyBookEnabler,1.29 MB
305,WINDOWS-OPTIMIZATIONS,676,56,676,8,25/01/2023,23/04/2023,43.00 KB,SKRIPTS FOR WINDOWS DESUBOPTIMIZATION,PowerShell,https://github.com/MysticFoxDE/WINDOWS-OPTIMIZATIONS,43.00 KB
306,BadUSB-Playground,675,97,675,0,12/09/2022,01/07/2026,212.35 MB,Flipper Zero geared badusb playground,PowerShell,https://github.com/FalsePhilosopher/BadUSB-Playground,212.35 MB
307,WindowsAppsUnfukker,671,31,671,38,11/11/2021,23/12/2025,33.00 KB,PowerShell script to fix WindowsApps-related permission errors and crashes.,PowerShell,https://github.com/AgentRev/WindowsAppsUnfukker,33.00 KB
308,WHD,670,104,670,0,17/09/2018,29/07/2026,368.15 MB,WHDownloader backup repo,PowerShell,https://github.com/abbodi1406/WHD,368.15 MB
309,ThreatHunting-Keywords,670,77,670,1,16/05/2023,04/08/2025,220.96 MB,Awesome list of keywords and artifacts for Threat Hunting sessions,PowerShell,https://github.com/mthcht/ThreatHunting-Keywords,220.96 MB
310,ScriptSentry,668,55,668,4,22/07/2023,16/02/2026,546.00 KB,ScriptSentry finds misconfigured and dangerous logon scripts.,PowerShell,https://github.com/techspence/ScriptSentry,546.00 KB
311,PESecurity,667,149,667,9,10/06/2014,31/07/2024,105.00 KB,"PowerShell module to check if a Windows binary (EXE/DLL) has been compiled with ASLR, DEP, SafeSEH, StrongNaming, and Authenticode.",PowerShell,https://github.com/NetSPI/PESecurity,105.00 KB
312,Microsoft-Analyzer-Suite,666,76,666,0,21/02/2024,06/07/2026,125.28 MB,A collection of PowerShell scripts for analyzing data from Microsoft 365 and Microsoft Entra ID,PowerShell,https://github.com/LETHAL-FORENSICS/Microsoft-Analyzer-Suite,125.28 MB
313,365Inspect,659,115,659,0,28/04/2021,08/04/2025,1.07 MB,A PowerShell script that automates the security assessment of Microsoft 365 environments.,PowerShell,https://github.com/soteria-security/365Inspect,1.07 MB
314,CimSweep,656,145,656,2,30/01/2016,19/08/2019,289.00 KB,CimSweep is a suite of CIM/WMI-based tools that enable the ability to perform incident response and hunting operations remotely across all versions of Windows.,PowerShell,https://github.com/mattifestation/CimSweep,289.00 KB
315,Active_Directory_Advanced_Threat_Hunting,653,89,653,0,02/04/2022,17/02/2025,18.33 MB,This repo is about Active Directory Advanced Threat Hunting,PowerShell,https://github.com/tomwechsler/Active_Directory_Advanced_Threat_Hunting,18.33 MB
316,ConfigMgr,651,270,651,140,14/07/2017,18/02/2023,1.09 MB,Microsoft Endpoint Configuration Manager scripts and tools,PowerShell,https://github.com/MSEndpointMgr/ConfigMgr,1.09 MB
317,Mandiant-Azure-AD-Investigator,650,91,650,10,13/01/2021,06/06/2023,162.00 KB,,PowerShell,https://github.com/mandiant/Mandiant-Azure-AD-Investigator,162.00 KB
318,powershell,650,124,650,4,05/10/2018,03/04/2024,544.00 KB,🧛🏻‍♂️ Dark theme for PowerShell and cmd.exe,PowerShell,https://github.com/dracula/powershell,544.00 KB
319,adsec,649,87,649,0,01/05/2021,22/08/2022,167.52 MB,An introduction to Active Directory security,PowerShell,https://github.com/cfalta/adsec,167.52 MB
320,Testimo,649,77,649,54,19/03/2019,06/06/2026,2.66 MB,Testimo is a PowerShell module for running health checks for Active Directory against a bunch of different tests,PowerShell,https://github.com/EvotecIT/Testimo,2.66 MB
321,Security-Copilot,643,276,643,48,21/02/2024,03/03/2026,175.00 MB,"Microsoft Security Copilot is a generative AI-powered security solution that helps increase the efficiency and capabilities of defenders to improve security outcomes at machine speed and scale, while remaining compliant to responsible AI principles",PowerShell,https://github.com/Azure/Security-Copilot,175.00 MB
322,DevOpsMC,642,550,642,6,08/08/2021,08/02/2024,9.89 MB,DevOps Master Class Public Repo,PowerShell,https://github.com/johnthebrit/DevOpsMC,9.89 MB
323,ff2mpv,640,54,640,10,30/09/2017,08/01/2026,392.00 KB,A Firefox/Chrome add-on for playing URLs in mpv.,PowerShell,https://github.com/woodruffw/ff2mpv,392.00 KB
324,EndpointAnalyticsRemediationScripts,635,129,635,1,09/02/2023,28/07/2026,955.00 KB,Ready-to-use Microsoft Intune Endpoint Analytics Proactive Remediation detection and remediation scripts.,PowerShell,https://github.com/JayRHa/EndpointAnalyticsRemediationScripts,955.00 KB
325,PowerShellForGitHub,635,189,635,53,18/03/2016,19/05/2024,1.16 MB,Microsoft PowerShell wrapper for GitHub API,PowerShell,https://github.com/microsoft/PowerShellForGitHub,1.16 MB
326,GoFetch,633,97,633,3,11/04/2017,20/06/2017,1.55 MB,GoFetch is a tool to automatically exercise an attack plan generated by the BloodHound application.,PowerShell,https://github.com/GoFetchAD/GoFetch,1.55 MB
327,Ultimate,629,55,629,0,19/09/2024,02/06/2026,471.00 KB,,PowerShell,https://github.com/FR33THYFR33THY/Ultimate,471.00 KB
328,Live-Forensicator,628,90,628,0,07/02/2022,27/07/2026,23.06 MB,"Cross-platform incident response and live forensics toolkit with built-in detection, structured analysis, and report generation — designed for fast, actionable security investigations.",PowerShell,https://github.com/Johnng007/Live-Forensicator,23.06 MB
329,rudocs,627,90,627,0,16/02/2023,20/07/2026,79.00 MB,"📚 Large base of notes on PowerShell, Linux and DevOps tools in ru language (cheat sheets and documentation).",PowerShell,https://github.com/Lifailon/rudocs,79.00 MB
330,ZLocation,626,31,626,31,11/12/2014,22/05/2024,255.00 KB,ZLocation is the new Jump-Location,PowerShell,https://github.com/vors/ZLocation,255.00 KB
331,WiFi-Password,623,79,623,3,15/02/2015,04/08/2022,5.00 KB,People ask you for the Wi-Fi password. Answer quickly.,PowerShell,https://github.com/RReverser/WiFi-Password,5.00 KB
332,M365Documentation,621,82,621,15,19/04/2021,15/03/2026,1.98 MB,Automatic Microsoft 365 Documentation to simplify the life of admins and consultants.,PowerShell,https://github.com/ThomasKur/M365Documentation,1.98 MB
333,winget-install,619,59,619,1,24/04/2022,19/04/2026,7.33 MB,Install WinGet using PowerShell! Prerequisites automatically installed. Works on Windows 10/11 and Server 2019/2022.,PowerShell,https://github.com/asheroto/winget-install,7.33 MB
334,PowerStig,618,123,618,11,04/05/2018,29/07/2026,27.97 MB,STIG Automation ,PowerShell,https://github.com/microsoft/PowerStig,27.97 MB
335,PC-Tuning,618,55,618,2,18/06/2024,28/07/2026,2.75 MB,Configure Windows-based systems for a variety of tasks,PowerShell,https://github.com/valleyofdoom/PC-Tuning,2.75 MB
336,windows-11-debloat,616,57,616,0,11/10/2021,25/09/2023,3.70 MB,Script to optimize your installation of Windows 11.,PowerShell,https://github.com/teeotsa/windows-11-debloat,3.70 MB
337,OrgKit,616,54,616,4,08/01/2019,17/08/2024,474.00 KB,"Provision a brand-new company with proper defaults in Windows, Offic365, and Azure",PowerShell,https://github.com/SwiftOnSecurity/OrgKit,474.00 KB
338,psutils,610,59,610,31,28/06/2013,17/03/2024,62.00 KB,Command line utilities written in Powershell,PowerShell,https://github.com/lukesampson/psutils,62.00 KB
339,codex-visio-paper-figure-skill,608,28,608,1,28/05/2026,28/07/2026,85.00 KB,科研绘图skill、论文绘图skill、图片转visio等可编辑格式，将生成图转化为论文可编辑图，便于作者调整绘图细节,PowerShell,https://github.com/pengjunchi0/codex-visio-paper-figure-skill,85.00 KB
340,docker-windows-box,603,102,603,2,14/04/2015,23/05/2024,18.25 MB,"Various Vagrant envs with Windows 2019/10 and Docker, Swarm mode, LCOW, WSL2, ...",PowerShell,https://github.com/StefanScherer/docker-windows-box,18.25 MB
341,Intune,602,192,602,18,31/01/2018,05/07/2024,39.05 MB,Intune Scripts and Helpers.,PowerShell,https://github.com/okieselbach/Intune,39.05 MB
342,BARK,602,71,602,1,06/05/2022,18/03/2025,466.00 KB,BloodHound Attack Research Kit,PowerShell,https://github.com/BloodHoundAD/BARK,466.00 KB
343,uxplay-windows,600,179,600,16,29/04/2024,29/07/2026,628.00 KB,FREE AirPlay to Windows PC,PowerShell,https://github.com/leapbtw/uxplay-windows,628.00 KB
344,SlimBrave,600,30,600,13,09/01/2025,13/04/2025,120.00 KB,Debloat Brave for faster performance and smoother browsing.,PowerShell,https://github.com/ltx0101/SlimBrave,120.00 KB
