Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
250,sha256-animation,3396,169,3396,2,11/05/2020,06/03/2024,7.86 MB,Animation of the SHA-256 hash function in your terminal.,Ruby,https://github.com/in3rsha/sha256-animation,7.86 MB
251,objc-zen-book-cn,3392,801,3392,3,16/03/2015,01/05/2018,802.00 KB,ObjC Zen Book 中文翻译,Ruby,https://github.com/oa414/objc-zen-book-cn,802.00 KB
252,plugin-directory,3385,682,3385,3,11/05/2014,14/06/2026,5.57 MB,Official Sketch Plugin directory,Ruby,https://github.com/sketchplugins/plugin-directory,5.57 MB
253,rails-composer,3364,477,3364,45,24/07/2012,30/05/2019,760.00 KB,Rails Composer. The Rails generator on steroids for starter apps.,Ruby,https://github.com/RailsApps/rails-composer,760.00 KB
254,byebug,3350,328,3350,89,18/03/2013,16/06/2026,4.25 MB,Debugging in Ruby,Ruby,https://github.com/deivid-rodriguez/byebug,4.25 MB
255,wisper,3329,154,3329,3,29/03/2013,15/08/2024,327.00 KB,A micro library providing Ruby objects with Publish-Subscribe capabilities,Ruby,https://github.com/krisleech/wisper,327.00 KB
256,jekyll-bootstrap,3327,1669,3327,57,30/12/2011,30/11/2024,810.00 KB,The quickest way to start and publish your Jekyll powered blog. 100% compatible with GitHub pages.,Ruby,https://github.com/plusjade/jekyll-bootstrap,810.00 KB
257,endoflife.date,3308,1232,3308,378,27/05/2019,19/06/2026,14.63 MB,Informative site with EoL dates of everything,Ruby,https://github.com/endoflife-date/endoflife.date,14.63 MB
258,fontcustom,3296,418,3296,133,08/10/2012,09/01/2026,1.61 MB,Generate custom icon webfonts from the comfort of the command line.,Ruby,https://github.com/FontCustom/fontcustom,1.61 MB
259,sstoolkit,3289,568,3289,1,19/08/2010,30/10/2015,5.24 MB,A collection of well-documented iOS classes for making life easier,Ruby,https://github.com/soffes/sstoolkit,5.24 MB
260,shrine,3277,276,3277,10,25/10/2015,05/06/2026,16.55 MB,File Attachment toolkit for Ruby applications,Ruby,https://github.com/shrinerb/shrine,16.55 MB
261,chronic,3258,451,3258,156,29/01/2008,28/09/2023,689.00 KB,Chronic is a pure Ruby natural language date parser.,Ruby,https://github.com/mojombo/chronic,689.00 KB
262,algorithms,3249,353,3249,1,10/11/2014,18/08/2022,117.00 KB,algorithms playground for common questions,Ruby,https://github.com/sagivo/algorithms,117.00 KB
263,high_voltage,3240,149,3240,0,21/04/2009,08/04/2026,984.00 KB,Easily include static pages in your Rails app.,Ruby,https://github.com/thoughtbot/high_voltage,984.00 KB
264,secure_headers,3226,249,3226,13,12/12/2012,15/06/2026,10.47 MB,Manages application of security headers with many safe defaults,Ruby,https://github.com/github/secure_headers,10.47 MB
265,ruby-openai,3223,384,3223,51,03/08/2020,01/05/2026,3.86 MB,OpenAI API + Ruby! 🤖❤️ GPT-5 & Realtime WebRTC compatible!,Ruby,https://github.com/alexrudall/ruby-openai,3.86 MB
266,awesome-xcode-extensions,3216,207,3216,1,17/08/2016,24/09/2023,140.00 KB,Awesome native Xcode extensions.,Ruby,https://github.com/theswiftdev/awesome-xcode-extensions,140.00 KB
267,truffleruby,3210,212,3210,170,05/02/2016,18/06/2026,314.99 MB,"A high performance implementation of the Ruby programming language, built on GraalVM.",Ruby,https://github.com/truffleruby/truffleruby,314.99 MB
268,volt,3201,193,3201,76,10/01/2014,23/01/2018,3.45 MB,A Ruby web framework where your Ruby runs on both server and client,Ruby,https://github.com/voltrb/volt,3.45 MB
269,rolify,3178,399,3178,152,03/06/2011,24/01/2026,733.00 KB,Role management library with resource scoping,Ruby,https://github.com/RolifyCommunity/rolify,733.00 KB
270,peek,3176,143,3176,18,09/03/2013,26/04/2024,232.00 KB,Take a peek into your Rails applications.,Ruby,https://github.com/peek/peek,232.00 KB
271,selfstarter,3154,1587,3154,49,11/10/2012,27/10/2022,10.37 MB,Roll your own crowdfunding,Ruby,https://github.com/apigy/selfstarter,10.37 MB
272,dotjs,3140,335,3140,19,07/02/2011,26/07/2018,579.00 KB,~/.js,Ruby,https://github.com/defunkt/dotjs,579.00 KB
273,factory_bot_rails,3135,375,3135,9,24/05/2010,08/04/2026,424.00 KB,Factory Bot ♥ Rails,Ruby,https://github.com/thoughtbot/factory_bot_rails,424.00 KB
274,dalli,3115,466,3115,5,17/08/2010,03/06/2026,1.67 MB,High performance memcached client for Ruby,Ruby,https://github.com/petergoldstein/dalli,1.67 MB
275,psd.rb,3115,197,3115,25,08/05/2013,08/01/2021,8.17 MB,Parse Photoshop files in Ruby with ease,Ruby,https://github.com/layervault/psd.rb,8.17 MB
276,kubelabs,3106,1123,3106,10,27/12/2019,20/03/2026,61.81 MB,Get Started with Kubernetes,Ruby,https://github.com/collabnix/kubelabs,61.81 MB
277,gon,3099,186,3099,40,09/05/2011,18/06/2026,935.00 KB,Your Rails variables in your JS,Ruby,https://github.com/gazay/gon,935.00 KB
278,http,3086,324,3086,24,06/10/2011,26/05/2026,2.41 MB,"HTTP (The Gem! a.k.a. http.rb) - a fast Ruby HTTP client with a chainable API, streaming support, and timeouts",Ruby,https://github.com/httprb/http,2.41 MB
279,elasticsearch-rails,3085,799,3085,53,08/11/2013,08/10/2025,5.67 MB,Elasticsearch integrations for ActiveModel/Record and Ruby on Rails,Ruby,https://github.com/elastic/elasticsearch-rails,5.67 MB
280,mustache,3081,274,3081,41,24/09/2009,24/02/2026,1.16 MB,Logic-less Ruby templates.,Ruby,https://github.com/mustache/mustache,1.16 MB
281,cells,3077,233,3077,38,06/08/2008,02/12/2024,1.70 MB,View components for Ruby and Rails.,Ruby,https://github.com/trailblazer/cells,1.70 MB
282,cocoon,3073,376,3073,34,09/02/2011,08/08/2023,375.00 KB,"Dynamic nested forms using jQuery made easy; works with formtastic, simple_form or default forms",Ruby,https://github.com/nathanvda/cocoon,375.00 KB
283,inspec,3072,675,3072,490,28/08/2015,18/06/2026,59.64 MB,InSpec: Auditing and Testing Framework,Ruby,https://github.com/inspec/inspec,59.64 MB
284,derailed_benchmarks,3058,142,3058,13,15/10/2014,01/01/2025,589.00 KB,"Go faster, off the Rails - Benchmarks for your whole Rails app",Ruby,https://github.com/zombocom/derailed_benchmarks,589.00 KB
285,PasswordPusher,3054,449,3054,137,28/12/2011,18/06/2026,81.73 MB,"🔐   Securely share sensitive information with automatic expiration & deletion after a set number of views or duration.  Track who, what and when with full audit logs.",Ruby,https://github.com/pglombardo/PasswordPusher,81.73 MB
286,hashie,3037,312,3037,39,12/11/2009,22/02/2026,1.28 MB,Hashie is a collection of classes and mixins that make Ruby hashes more powerful.,Ruby,https://github.com/hashie/hashie,1.28 MB
287,gharchive.org,3034,226,3034,34,11/03/2012,25/05/2025,551.00 KB,"GH Archive is a project to record the public GitHub timeline, archive it, and make it easily accessible for further analysis.",Ruby,https://github.com/igrigorik/gharchive.org,551.00 KB
288,falcon,3008,102,3008,31,15/06/2017,14/06/2026,5.25 MB,"A high-performance web server for Ruby, supporting HTTP/1, HTTP/2 and TLS.",Ruby,https://github.com/socketry/falcon,5.25 MB
289,public_activity,2993,331,2993,21,28/02/2011,08/06/2026,651.00 KB,Easy activity tracking for models - similar to Github's Public Activity,Ruby,https://github.com/public-activity/public_activity,651.00 KB
290,JXA-Cookbook,2989,118,2989,7,28/10/2014,06/06/2025,6.00 KB,Cookbook for JavaScript for Automation in Mac OS X Yosemite,Ruby,https://github.com/JXA-Cookbook/JXA-Cookbook,6.00 KB
291,lunchy,2986,116,2986,4,23/03/2011,15/02/2021,59.00 KB,A friendly wrapper for launchctl,Ruby,https://github.com/eddiezane/lunchy,59.00 KB
292,Portus,2986,456,2986,155,13/04/2015,19/01/2023,36.61 MB,Authorization service and frontend for Docker registry (v2),Ruby,https://github.com/SUSE/Portus,36.61 MB
293,Web-CTF-Cheatsheet,2974,577,2974,0,14/12/2017,28/10/2025,362.00 KB,Web CTF CheatSheet 🐈,Ruby,https://github.com/w181496/Web-CTF-Cheatsheet,362.00 KB
294,good_job,2973,243,2973,120,24/02/2020,11/06/2026,12.74 MB,"Multithreaded, Postgres-based, Active Job backend for Ruby on Rails.",Ruby,https://github.com/bensheldon/good_job,12.74 MB
295,database_cleaner,2961,485,2961,31,05/03/2009,01/06/2026,1.36 MB,Strategies for cleaning databases in Ruby.  Can be used to ensure a clean state for testing.,Ruby,https://github.com/DatabaseCleaner/database_cleaner,1.36 MB
296,houston,2957,224,2957,0,07/09/2012,20/06/2021,149.00 KB,Apple Push Notifications; No Dirigible Required,Ruby,https://github.com/nomad-cli/houston,149.00 KB
297,pdfkit,2940,419,2940,0,21/05/2010,22/08/2023,16.13 MB,A Ruby gem to transform HTML + CSS into PDFs using the command-line utility wkhtmltopdf,Ruby,https://github.com/pdfkit/pdfkit,16.13 MB
298,fake-s3,2929,350,2929,117,13/04/2012,13/04/2023,226.00 KB,A lightweight server clone of Amazon S3 that simulates most of the commands supported by S3 with minimal dependencies,Ruby,https://github.com/curtis0x/fake-s3,226.00 KB
299,paranoia,2917,528,2917,103,12/09/2010,07/11/2025,457.00 KB,"acts_as_paranoid for Rails 5, 6 and 7",Ruby,https://github.com/rubysherpas/paranoia,457.00 KB
300,rollout,2904,214,2904,0,18/07/2010,12/06/2026,244.00 KB,Feature flippers.,Ruby,https://github.com/fetlife/rollout,244.00 KB
301,standard,2901,229,2901,43,07/11/2018,11/06/2026,1.11 MB,Ruby's bikeshed-proof linter and formatter 🚲,Ruby,https://github.com/standardrb/standard,1.11 MB
302,csscss,2900,149,2900,16,01/03/2013,27/11/2018,226.00 KB,A CSS redundancy analyzer that analyzes redundancy.,Ruby,https://github.com/zmoazeni/csscss,226.00 KB
303,google-api-ruby-client,2891,883,2891,41,26/01/2012,15/06/2026,4.33 GB,REST client for Google APIs,Ruby,https://github.com/googleapis/google-api-ruby-client,4.33 GB
304,foreman,2882,1028,2882,99,23/07/2009,18/06/2026,144.46 MB,an application that automates the lifecycle of servers ,Ruby,https://github.com/theforeman/foreman,144.46 MB
305,homebrew-emacs-plus,2881,215,2881,8,02/04/2016,18/06/2026,136.86 MB,Emacs Plus formulae for the Homebrew package manager,Ruby,https://github.com/d12frosted/homebrew-emacs-plus,136.86 MB
306,roo,2878,502,2878,125,07/03/2012,01/10/2025,6.80 MB,Roo provides an interface to spreadsheets of several sorts.,Ruby,https://github.com/roo-rb/roo,6.80 MB
307,money,2871,642,2871,12,31/10/2008,04/06/2026,3.30 MB,A Ruby Library for dealing with money and currency conversion.,Ruby,https://github.com/RubyMoney/money,3.30 MB
308,canine,2870,114,2870,63,22/08/2024,16/06/2026,132.68 MB,A developer friendly PaaS for your Kubernetes,Ruby,https://github.com/CanineHQ/canine,132.68 MB
309,sensu,2870,381,2870,50,11/07/2011,31/12/2019,3.96 MB,Monitoring for today's infrastructure. ,Ruby,https://github.com/sensu/sensu,3.96 MB
310,vagrant-vbguest,2867,218,2867,0,06/09/2011,17/12/2023,633.00 KB,A Vagrant plugin to keep your VirtualBox Guest Additions up to date,Ruby,https://github.com/dotless-de/vagrant-vbguest,633.00 KB
311,minimagick,2862,348,2862,5,06/03/2008,19/08/2025,3.69 MB,mini replacement for RMagick,Ruby,https://github.com/minimagick/minimagick,3.69 MB
312,homebrew-php,2858,185,2858,0,20/12/2019,17/06/2026,7.82 MB,Homebrew tap for PHP 5.6 to 8.6. PHP 8.6 is built nightly :beer:,Ruby,https://github.com/shivammathur/homebrew-php,7.82 MB
313,wicked,2858,190,2858,17,27/12/2011,30/08/2024,408.00 KB,Use wicked to turn your controller into a wizard,Ruby,https://github.com/zombocom/wicked,408.00 KB
314,onetimesecret,2840,443,2840,126,30/01/2013,18/06/2026,75.38 MB,Keep passwords and other sensitive information out of your chat logs and inboxes.,Ruby,https://github.com/onetimesecret/onetimesecret,75.38 MB
315,rspec-metagem,2832,224,2832,0,29/06/2009,27/11/2024,139.00 KB,RSpec meta-gem that depends on the other components,Ruby,https://github.com/rspec/rspec-metagem,139.00 KB
316,spring,2816,345,2816,56,29/12/2012,09/06/2026,1.19 MB,Rails application preloader,Ruby,https://github.com/rails/spring,1.19 MB
317,awesome-rails-gem,2814,280,2814,26,13/12/2014,12/03/2024,140.00 KB,A collection of awesome Ruby Gems for Rails development.,Ruby,https://github.com/hothero/awesome-rails-gem,140.00 KB
318,meta-tags,2796,281,2796,15,17/09/2008,18/06/2026,1.24 MB,Search Engine Optimization (SEO) for Ruby on Rails applications.,Ruby,https://github.com/kpumuk/meta-tags,1.24 MB
319,bundler-audit,2755,245,2755,42,11/02/2013,17/06/2026,613.00 KB,Patch-level verification for Bundler,Ruby,https://github.com/rubysec/bundler-audit,613.00 KB
320,openstreetmap-website,2753,1057,2753,660,01/05/2010,18/06/2026,488.48 MB,The Rails application that powers OpenStreetMap,Ruby,https://github.com/openstreetmap/openstreetmap-website,488.48 MB
321,danbooru,2746,445,2746,475,04/02/2010,18/06/2026,78.51 MB,A taggable image board written in Rails.,Ruby,https://github.com/danbooru/danbooru,78.51 MB
322,janky,2743,207,2743,0,19/12/2011,04/04/2022,619.00 KB,Continuous integration server built on top of Jenkins and Hubot,Ruby,https://github.com/github/janky,619.00 KB
323,bootsnap,2737,205,2737,5,06/02/2017,03/06/2026,3.11 MB,Boot large Ruby/Rails apps faster,Ruby,https://github.com/rails/bootsnap,3.11 MB
324,CeWL,2729,316,2729,5,22/04/2016,08/05/2026,283.00 KB,CeWL is a Custom Word List Generator,Ruby,https://github.com/digininja/CeWL,283.00 KB
325,inherited_resources,2716,383,2716,2,04/02/2009,08/06/2026,1.42 MB,,Ruby,https://github.com/activeadmin/inherited_resources,1.42 MB
326,comfortable-mexican-sofa,2712,619,2712,52,29/11/2010,27/05/2024,9.79 MB,ComfortableMexicanSofa is a powerful Ruby on Rails 5.2+ CMS (Content Management System) Engine,Ruby,https://github.com/comfy/comfortable-mexican-sofa,9.79 MB
327,split,2711,370,2711,34,14/05/2011,17/06/2026,1.35 MB,:chart_with_upwards_trend: The Rack Based A/B testing framework,Ruby,https://github.com/splitrb/split,1.35 MB
328,homebrew-cask-upgrade,2697,92,2697,17,06/11/2015,13/06/2026,259.00 KB,A command line tool for upgrading every outdated app installed by Homebrew Cask,Ruby,https://github.com/buo/homebrew-cask-upgrade,259.00 KB
329,algorithms,2697,346,2697,16,10/07/2008,28/02/2026,1.01 MB,Ruby algorithms and data structures. C extensions,Ruby,https://github.com/kanwei/algorithms,1.01 MB
330,noticed,2694,202,2694,1,27/07/2020,08/04/2026,1.76 MB,Notifications for Ruby on Rails applications,Ruby,https://github.com/excid3/noticed,1.76 MB
331,play,2694,362,2694,35,29/03/2011,06/04/2017,6.66 MB,play ► — your company's dj,Ruby,https://github.com/play/play,6.66 MB
332,apartment,2687,457,2687,136,26/09/2012,12/06/2024,1.24 MB,Database multi-tenancy for Rack (and Rails) applications,Ruby,https://github.com/influitive/apartment,1.24 MB
333,client_side_validations,2682,395,2682,12,30/01/2011,17/06/2026,2.25 MB,Client Side Validations made easy for Ruby on Rails,Ruby,https://github.com/DavyJonesLocker/client_side_validations,2.25 MB
334,coverband,2679,170,2679,1,04/11/2013,05/05/2026,29.42 MB,Ruby production code coverage collection and reporting (line of code usage),Ruby,https://github.com/danmayer/coverband,29.42 MB
335,devise_invitable,2677,545,2677,75,09/12/2009,22/05/2026,1.46 MB,An invitation strategy for devise,Ruby,https://github.com/scambra/devise_invitable,1.46 MB
336,pronto,2670,249,2670,14,02/07/2013,04/05/2026,5.47 MB,Quick automated code review of your changes,Ruby,https://github.com/prontolabs/pronto,5.47 MB
337,brew,2652,234,2652,0,23/04/2016,20/02/2019,29.82 MB,:beer::penguin: The Homebrew package manager for Linux,Ruby,https://github.com/Linuxbrew/brew,29.82 MB
338,objc-zen-book,2646,348,2646,10,08/07/2014,22/07/2021,437.00 KB,Zen and the Art of the Objective-C Craftsmanship,Ruby,https://github.com/objc-zen/objc-zen-book,437.00 KB
339,Scumblr,2644,313,2644,38,06/08/2014,10/01/2020,1.87 MB,Web framework that allows performing periodic syncs of data sources and performing analysis on the identified results,Ruby,https://github.com/Netflix-Skunkworks/Scumblr,1.87 MB
340,Developing_iOS_8_Apps_With_Swift,2636,470,2636,2,25/01/2015,30/12/2019,7.95 MB,Stanford 公开课，Developing iOS 8 Apps with Swift 字幕翻译,Ruby,https://github.com/X140Yu/Developing_iOS_8_Apps_With_Swift,7.95 MB
341,sucker_punch,2633,109,2633,2,19/01/2013,24/12/2025,301.00 KB,"Sucker Punch is a Ruby asynchronous processing library using concurrent-ruby, heavily influenced by Sidekiq and girl_friday.",Ruby,https://github.com/brandonhilkert/sucker_punch,301.00 KB
342,axlsx,2627,685,2627,218,20/11/2011,21/02/2023,9.62 MB,"    xlsx generation with charts, images, automated column width, customizable styles and full schema validation. Axlsx excels at helping you generate beautiful Office Open XML Spreadsheet documents without having to understand the entire ECMA specification. Check out the README for some examples of how easy it is. Best of all, you can validate your xlsx file before serialization so you know for sure that anything generated is going to load on your client's machine.",Ruby,https://github.com/randym/axlsx,9.62 MB
343,cupertino,2624,185,2624,0,05/07/2012,20/06/2021,207.00 KB,CLI for the Apple Dev Center,Ruby,https://github.com/nomad-cli/cupertino,207.00 KB
344,git-internals-pdf,2621,200,2621,10,06/09/2013,27/03/2023,44.91 MB,PDF on Git Internals,Ruby,https://github.com/pluralsight/git-internals-pdf,44.91 MB
345,betty,2604,210,2604,49,04/05/2014,24/06/2021,634.00 KB,Friendly English-like interface for your command line. Don't remember a command? Ask Betty.,Ruby,https://github.com/pickhardt/betty,634.00 KB
346,xcode-install,2603,250,2603,138,08/04/2015,04/05/2024,587.00 KB,🔽 Install and update your Xcodes,Ruby,https://github.com/xcpretty/xcode-install,587.00 KB
347,jets,2592,180,2592,7,26/10/2017,06/11/2025,16.61 MB,Ruby on Jets,Ruby,https://github.com/rubyonjets/jets,16.61 MB
348,vagrant-aws,2592,569,2592,267,06/02/2013,04/06/2021,420.00 KB,Use Vagrant to manage your EC2 and VPC instances.,Ruby,https://github.com/mitchellh/vagrant-aws,420.00 KB
349,git-up,2590,143,2590,37,06/10/2009,07/11/2017,87.00 KB,NOT MAINTAINED,Ruby,https://github.com/aanand/git-up,87.00 KB
350,our-boxen,2570,857,2570,7,02/10/2012,09/04/2018,100.20 MB,Copy me for your team.,Ruby,https://github.com/boxen/our-boxen,100.20 MB
351,design-patterns-in-ruby,2560,505,2560,0,07/10/2012,13/05/2026,63.00 KB,Examples from the book Design Patterns in Ruby by Russ Olsen.  # ruby 2.2.0,Ruby,https://github.com/design-patterns-in-ruby/design-patterns-in-ruby,63.00 KB
352,loomio,2549,702,2549,109,08/11/2011,19/06/2026,229.75 MB,Loomio is a collaborative decision making tool,Ruby,https://github.com/loomio/loomio,229.75 MB
353,fixer,2549,193,2549,19,20/11/2012,03/09/2022,1.30 MB,A foreign exchange rates and currency conversion API,Ruby,https://github.com/fixerAPI/fixer,1.30 MB
354,octopus,2547,503,2547,122,15/05/2010,16/02/2024,1.21 MB,Database Sharding for ActiveRecord,Ruby,https://github.com/thiagopradi/octopus,1.21 MB
355,tty,2530,82,2530,14,30/09/2012,31/12/2022,4.64 MB,Toolkit for developing sleek command line apps.,Ruby,https://github.com/piotrmurach/tty,4.64 MB
356,serverspec,2520,361,2520,2,24/03/2013,24/04/2025,2.04 MB,"RSpec tests for your servers configured by CFEngine, Puppet, Chef, Ansible, Itamae or anything else even by hand",Ruby,https://github.com/mizzy/serverspec,2.04 MB
357,murder,2519,259,2519,8,21/01/2010,04/01/2017,168.00 KB,Large scale server deploys using BitTorrent and the BitTornado library (NOTE: project no longer maintained),Ruby,https://github.com/lg/murder,168.00 KB
358,warden,2513,204,2513,19,23/04/2009,02/09/2025,634.00 KB,General Rack Authentication Framework,Ruby,https://github.com/wardencommunity/warden,634.00 KB
359,video_transcoding,2512,164,2512,8,06/05/2015,28/01/2025,483.00 KB,"Tools to transcode, inspect and convert videos.",Ruby,https://github.com/lisamelton/video_transcoding,483.00 KB
360,videos-pt.br-tecnologia,2507,281,2507,0,31/10/2018,24/03/2025,419.00 KB,Repositório de canais no Youtube BR sobre desenvolvimento,Ruby,https://github.com/lucasgomide/videos-pt.br-tecnologia,419.00 KB
361,apipie-rails,2505,453,2505,231,25/10/2011,25/05/2026,33.21 MB,Ruby on Rails API documentation tool,Ruby,https://github.com/Apipie/apipie-rails,33.21 MB
362,browser,2500,364,2500,19,16/07/2010,10/06/2025,965.00 KB,Do some browser detection with Ruby. Includes ActionController integration.,Ruby,https://github.com/fnando/browser,965.00 KB
363,the-ultimate-guide-to-ruby-timeouts,2493,100,2493,0,27/07/2015,05/01/2026,753.00 KB,Timeouts for popular Ruby gems,Ruby,https://github.com/ankane/the-ultimate-guide-to-ruby-timeouts,753.00 KB
364,reform,2492,181,2492,41,30/04/2013,25/08/2025,1.89 MB,Form objects decoupled from models.,Ruby,https://github.com/trailblazer/reform,1.89 MB
365,chromebrew,2490,418,2490,40,05/08/2013,19/06/2026,112.48 MB,Package manager for Chrome OS,Ruby,https://github.com/chromebrew/chromebrew,112.48 MB
366,poltergeist,2486,409,2486,12,27/10/2011,27/09/2019,1.86 MB,A PhantomJS driver for Capybara,Ruby,https://github.com/teampoltergeist/poltergeist,1.86 MB
367,helpy,2483,487,2483,231,01/04/2015,08/03/2023,88.42 MB,"Helpy is a modern, open source helpdesk customer support application. Features include knowledgebase, community discussions and support tickets integrated with email.",Ruby,https://github.com/helpyio/helpy,88.42 MB
368,PokeAssistant,2477,197,2477,2,11/04/2021,20/10/2025,1.32 MB,"Amazing Free Pokétwo Assistant that identifies Pokémons from Pokétwo spawns, pings a role if a legendary spawns and pins them, pings you if your Shiny Hunt Pokémon spawns and other features like Quest Ping! Every features are automated.",Ruby,https://github.com/TrashUwU/PokeAssistant,1.32 MB
369,ice_cube,2471,356,2471,58,10/03/2010,20/01/2026,4.33 MB,Ruby Date Recurrence Library - Allows easy creation of recurrence rules and fast querying,Ruby,https://github.com/ice-cube-ruby/ice_cube,4.33 MB
370,rake,2453,641,2453,69,21/05/2014,16/06/2026,3.80 MB,A make-like build utility for Ruby.,Ruby,https://github.com/ruby/rake,3.80 MB
371,ISO-3166-Countries-with-Regional-Codes,2452,3287,2452,14,21/04/2011,29/06/2024,193.00 KB,"ISO 3166-1 country lists merged with their UN Geoscheme regional codes in ready-to-use JSON, XML, CSV data sets",Ruby,https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes,193.00 KB
372,iStats,2451,169,2451,32,13/04/2014,29/01/2023,293.00 KB,Ruby gem for your mac stats,Ruby,https://github.com/Chris911/iStats,293.00 KB
373,homesick,2448,127,2448,13,04/03/2010,17/04/2026,471.00 KB,Your home directory is your castle. Don't leave your dotfiles behind.,Ruby,https://github.com/technicalpickles/homesick,471.00 KB
374,async,2446,105,2446,25,06/04/2017,05/04/2026,10.84 MB,An awesome asynchronous event-driven reactor for Ruby.,Ruby,https://github.com/socketry/async,10.84 MB
375,sharetribe,2446,1323,2446,3,25/05/2012,11/05/2026,139.99 MB,"Sharetribe Go is Sharetribe's old source-available marketplace software, which was also available as a hosted SaaS product. Sharetribe Go is no longer actively maintained.",Ruby,https://github.com/sharetribe/sharetribe,139.99 MB
376,rufus-scheduler,2444,201,2444,8,01/04/2008,17/04/2026,1.85 MB,"scheduler for Ruby (at, in, cron and every jobs)",Ruby,https://github.com/jmettraux/rufus-scheduler,1.85 MB
377,solid_queue,2441,242,2441,60,13/01/2023,20/03/2026,1013.00 KB,Database-backed Active Job backend,Ruby,https://github.com/rails/solid_queue,1013.00 KB
378,web-app-theme,2440,384,2440,34,18/01/2009,01/03/2024,1.25 MB,A simple theme for web apps,Ruby,https://github.com/gravityblast/web-app-theme,1.25 MB
379,redmine,2440,663,2440,24,02/06/2008,10/04/2022,85.13 MB,Redmine is a flexible project management web application written using Ruby on Rails framework.  http://github.com/edavis10/redmine is the official git mirror of the svn repository,Ruby,https://github.com/edavis10/redmine,85.13 MB
380,refile,2435,297,2435,26,19/11/2014,01/07/2024,958.00 KB,"Ruby file uploads, take 3",Ruby,https://github.com/refile/refile,958.00 KB
381,Xcodeproj,2435,486,2435,196,07/11/2011,09/04/2026,4.00 MB,Create and modify Xcode projects from Ruby.,Ruby,https://github.com/CocoaPods/Xcodeproj,4.00 MB
382,rubygems.org,2430,1001,2430,131,29/01/2009,18/06/2026,27.73 MB,The Ruby community's gem hosting service.,Ruby,https://github.com/rubygems/rubygems.org,27.73 MB
383,goliath,2423,214,2423,33,06/01/2011,08/10/2023,1010.00 KB,Goliath is a non-blocking Ruby web server framework,Ruby,https://github.com/postrank-labs/goliath,1010.00 KB
384,bashly,2422,95,2422,4,19/11/2019,04/06/2026,3.75 MB,Bash command line framework and CLI generator,Ruby,https://github.com/bashly-framework/bashly,3.75 MB
385,discard,2416,94,2416,0,19/04/2017,27/05/2026,142.00 KB,🃏🗑 Soft deletes for ActiveRecord done right,Ruby,https://github.com/jhawthorn/discard,142.00 KB
386,premailer,2414,360,2414,97,26/11/2009,10/03/2026,1.03 MB,Preflight for HTML email,Ruby,https://github.com/premailer/premailer,1.03 MB
387,awesome_nested_set,2413,491,2413,3,21/02/2008,27/04/2026,683.00 KB,An awesome replacement for acts_as_nested_set and better_nested_set.,Ruby,https://github.com/collectiveidea/awesome_nested_set,683.00 KB
388,teamocil,2409,102,2409,22,05/02/2011,10/03/2021,208.00 KB,There's no I in Teamocil. At least not where you think. Teamocil is a simple tool used to automatically create windows and panes in tmux with YAML files.,Ruby,https://github.com/remi/teamocil,208.00 KB
389,coltrane,2395,69,2395,14,30/05/2017,29/01/2025,26.42 MB,🎹🎸A music theory library with a command-line interface,Ruby,https://github.com/pedrozath/coltrane,26.42 MB
390,vagrant-libvirt,2395,516,2395,142,26/03/2013,17/08/2024,4.08 MB,Vagrant provider for libvirt.,Ruby,https://github.com/vagrant-libvirt/vagrant-libvirt,4.08 MB
391,best-ruby,2387,212,2387,6,31/10/2015,12/04/2023,1.29 MB,"Ruby Tricks, Idiomatic Ruby, Refactoring and Best Practices",Ruby,https://github.com/franzejr/best-ruby,1.29 MB
392,squeel,2380,208,2380,82,09/04/2011,29/03/2022,622.00 KB,"Active Record, improved. Live again :)",Ruby,https://github.com/activerecord-hackery/squeel,622.00 KB
393,turbo-rails,2375,365,2375,126,02/12/2020,24/02/2026,2.42 MB,Use Turbo in your Ruby on Rails app,Ruby,https://github.com/hotwired/turbo-rails,2.42 MB
394,countries,2355,684,2355,26,18/12/2009,16/06/2026,13.41 MB,"All sorts of useful information about every country packaged as convenient little country objects. It includes data from ISO 3166 (countries and states/subdivisions ), ISO 4217 (currency), and E.164 (phone numbers).",Ruby,https://github.com/countries/countries,13.41 MB
395,stimulus_reflex,2332,170,2332,19,14/10/2018,24/05/2026,5.63 MB,Build reactive applications with the Rails tooling you already know and love.,Ruby,https://github.com/stimulusreflex/stimulus_reflex,5.63 MB
396,html-pipeline,2330,385,2330,2,01/08/2012,02/06/2026,42.83 MB,HTML processing filters and utilities,Ruby,https://github.com/gjtorikian/html-pipeline,42.83 MB
397,one_gadget,2329,149,2329,4,07/02/2017,16/06/2026,13.89 MB,The best tool for finding one gadget RCE in libc.so.6,Ruby,https://github.com/david942j/one_gadget,13.89 MB
398,jsonapi-resources,2325,542,2325,256,29/03/2014,04/03/2026,3.58 MB,A resource-focused Rails library for developing JSON:API compliant servers.,Ruby,https://github.com/JSONAPI-Resources/jsonapi-resources,3.58 MB
399,engine,2322,616,2322,100,22/07/2010,07/08/2025,31.41 MB,"A platform to create, publish and edit sites",Ruby,https://github.com/locomotivecms/engine,31.41 MB
