Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
250,akka-http-microservice,743,227,743,6,12/01/2015,15/08/2024,247.00 KB,Example of http (micro)service in Scala & akka-http,Scala,https://github.com/theiterators/akka-http-microservice,247.00 KB
251,requests-scala,742,91,742,30,19/07/2018,01/02/2026,323.00 KB,"A Scala port of the popular Python Requests HTTP client: flexible, intuitive, and straightforward to use.",Scala,https://github.com/com-lihaoyi/requests-scala,323.00 KB
252,orderbook-dynamics,742,294,742,2,29/08/2014,29/01/2016,297.00 KB,Modeling high-frequency limit order book dynamics with support vector machines,Scala,https://github.com/ezhulenev/orderbook-dynamics,297.00 KB
253,riscv-sodor,742,163,742,15,17/07/2013,01/09/2025,7.86 MB,educational microarchitectures for risc-v isa,Scala,https://github.com/ucb-bar/riscv-sodor,7.86 MB
254,blueeyes,738,44,738,11,12/10/2010,22/09/2014,11.66 MB,"A lightweight Web 3.0 framework for Scala, featuring a purely asynchronous architecture, extremely high-performance, massive scalability, high usability, and a functional, composable design.",Scala,https://github.com/jdegoes/blueeyes,11.66 MB
255,skinny-framework,737,68,737,20,24/09/2013,14/12/2022,12.51 MB,":monorail: ""Scala on Rails"" - A full-stack web app framework for rapid development in Scala",Scala,https://github.com/skinny-framework/skinny-framework,12.51 MB
256,os-lib,736,84,736,37,30/10/2018,10/03/2026,854.00 KB,"OS-Lib is a simple, flexible, high-performance Scala interface to common OS filesystem and subprocess APIs",Scala,https://github.com/com-lihaoyi/os-lib,854.00 KB
257,specs2,734,215,734,10,03/09/2010,26/03/2026,176.32 MB,Software Specifications for Scala,Scala,https://github.com/etorreborre/specs2,176.32 MB
258,pdffigures2,733,131,733,33,09/05/2016,10/03/2024,6.45 MB,"Given a scholarly PDF, extract figures, tables, captions, and section titles.",Scala,https://github.com/allenai/pdffigures2,6.45 MB
259,sbt-docker,733,112,733,33,12/01/2014,12/12/2024,430.00 KB,Create Docker images directly from sbt,Scala,https://github.com/marcus-drake/sbt-docker,430.00 KB
260,scala-scraper,731,104,731,8,12/10/2014,19/03/2026,960.00 KB,A Scala library for scraping content from HTML pages,Scala,https://github.com/ruippeixotog/scala-scraper,960.00 KB
261,Vegas,730,97,730,52,14/04/2016,30/01/2022,888.00 KB,The missing MatPlotLib for Scala + Spark,Scala,https://github.com/vegas-viz/Vegas,888.00 KB
262,AWScala,729,218,729,71,24/08/2013,13/06/2023,1.12 MB,Using AWS SDK on the Scala REPL,Scala,https://github.com/seratch/AWScala,1.12 MB
263,avro4s,727,238,727,29,16/09/2015,28/01/2026,2.81 MB,Avro schema generation and serialization / deserialization for Scala,Scala,https://github.com/sksamuel/avro4s,2.81 MB
264,kafka-storm-starter,723,327,723,0,23/05/2014,22/03/2022,402.00 KB,"[PROJECT IS NO LONGER MAINTAINED] Code examples that show to integrate Apache Kafka 0.8+ with Apache Storm 0.9+ and Apache Spark Streaming 1.1+, while using Apache Avro as the data serialization format.",Scala,https://github.com/miguno/kafka-storm-starter,402.00 KB
265,parboiled2,717,84,717,36,18/04/2013,24/03/2026,1.93 MB,A macro-based PEG parser generator for Scala 2.10+,Scala,https://github.com/sirthias/parboiled2,1.93 MB
266,nussknacker,714,103,714,77,29/06/2017,26/03/2026,211.12 MB,Low-code tool for automating actions on real time data | Stream processing for the users.,Scala,https://github.com/TouK/nussknacker,211.12 MB
267,sbt-eclipse,712,164,712,76,04/06/2011,17/03/2026,1.31 MB,Plugin for sbt to create Eclipse project definitions,Scala,https://github.com/sbt/sbt-eclipse,1.31 MB
268,indigo,712,70,712,154,30/05/2020,20/11/2025,135.08 MB,An FP game engine for Scala.,Scala,https://github.com/PurpleKingdomGames/indigo,135.08 MB
269,better-monadic-for,711,32,711,12,29/03/2018,07/05/2024,106.00 KB,Desugaring scala `for` without implicit `withFilter`s,Scala,https://github.com/oleg-py/better-monadic-for,106.00 KB
270,unfiltered,710,111,710,74,19/05/2010,26/03/2026,3.27 MB,A toolkit for servicing HTTP requests in Scala,Scala,https://github.com/unfiltered/unfiltered,3.27 MB
271,handsonscala,706,170,706,22,10/05/2020,02/01/2026,58.20 MB,Discussion and and code examples for the book Hands-on Scala Programming,Scala,https://github.com/handsonscala/handsonscala,58.20 MB
272,scala-csv,705,145,705,32,08/03/2012,26/03/2026,6.07 MB,CSV Reader/Writer for Scala,Scala,https://github.com/tototoshi/scala-csv,6.07 MB
273,eventuate,705,99,705,37,12/01/2015,27/05/2021,10.10 MB,"Global-scale event sourcing and event collaboration with causal consistency (This project is in maintenance mode. Only critical bugs will be fixed, but there is no more feature development.).",Scala,https://github.com/RBMHTechnology/eventuate,10.10 MB
274,HouseMD,699,213,699,34,06/09/2011,27/07/2015,2.11 MB,HouseMD is an awesome diagnosing tool better than BTrace,Scala,https://github.com/CSUG/HouseMD,2.11 MB
275,scalafx,697,67,697,29,18/05/2014,24/03/2026,12.85 MB,ScalaFX simplifies creation of JavaFX-based user interfaces in Scala,Scala,https://github.com/scalafx/scalafx,12.85 MB
276,rchain,690,214,690,131,09/03/2017,30/05/2024,41.17 MB,Blockchain (smart contract) platform using CBC-Casper proof of stake + Rholang for concurrent execution.,Scala,https://github.com/rchain/rchain,41.17 MB
277,scallop,684,58,684,8,22/03/2012,30/11/2025,3.74 MB,a simple Scala CLI parsing library,Scala,https://github.com/scallop/scallop,3.74 MB
278,Fregata,679,184,679,6,20/09/2016,23/03/2018,200.00 KB,"A light weight, super fast, large scale machine learning library on spark .",Scala,https://github.com/TalkingData/Fregata,200.00 KB
279,scala-parser-combinators,676,132,676,23,15/08/2013,24/03/2026,1.20 MB,"simple combinator-based parsing for Scala. formerly part of the Scala standard library, now a separate community-maintained module",Scala,https://github.com/scala/scala-parser-combinators,1.20 MB
280,scalastyle,675,212,675,85,20/10/2011,16/09/2022,1.67 MB,scalastyle,Scala,https://github.com/scalastyle/scalastyle,1.67 MB
281,jwt-scala,674,144,674,25,08/09/2014,25/03/2026,5.43 MB,"JWT support for Scala. Bonus extensions for Play, Play JSON, Json4s, Circe, uPickle, Spray and Argonaut",Scala,https://github.com/jwt-scala/jwt-scala,5.43 MB
282,decline,673,75,673,25,23/10/2016,19/03/2026,3.02 MB,A composable command-line parser for Scala.,Scala,https://github.com/bkirwi/decline,3.02 MB
283,universal-recommender,672,171,672,36,13/07/2013,18/06/2019,2.70 MB,Highly configurable recommender based on PredictionIO and Mahout's Correlated Cross-Occurrence algorithm,Scala,https://github.com/actionml/universal-recommender,2.70 MB
284,scalajs-spa-tutorial,671,225,671,21,06/02/2015,24/06/2019,1.70 MB,Tutorial for creating a simple Single Page Application in ScalaJS,Scala,https://github.com/ochrons/scalajs-spa-tutorial,1.70 MB
285,slinky,670,55,670,57,09/11/2016,07/03/2025,1.37 MB,Write Scala.js React apps just like you would in ES6,Scala,https://github.com/shadaj/slinky,1.37 MB
286,kafka-lag-exporter,668,203,668,77,26/11/2018,28/02/2024,2.55 MB,Monitor Kafka Consumer Group Latency with Kafka Lag Exporter,Scala,https://github.com/seglo/kafka-lag-exporter,2.55 MB
287,airframe,665,68,665,112,14/08/2016,16/03/2026,157.78 MB,Essential Building Blocks for Scala,Scala,https://github.com/wvlet/airframe,157.78 MB
288,testcontainers-scala,664,134,664,69,16/01/2017,23/12/2025,1.78 MB,Docker containers for testing in scala,Scala,https://github.com/testcontainers/testcontainers-scala,1.78 MB
289,blinkdb,660,121,660,9,07/10/2011,06/02/2014,309.50 MB,BlinkDB: Sub-Second Approximate Queries on Very Large Data.,Scala,https://github.com/sameeragarwal/blinkdb,309.50 MB
290,trading,660,77,660,27,17/09/2021,22/03/2026,24.12 MB,💱 Trading application written in Scala 3 that showcases an Event-Driven Architecture (EDA) and Functional Programming (FP),Scala,https://github.com/gvolpe/trading,24.12 MB
291,open-korean-text,658,98,658,11,24/01/2017,12/03/2024,33.49 MB,Open Korean Text Processor - An Open-source Korean Text Processor,Scala,https://github.com/open-korean-text/open-korean-text,33.49 MB
292,bijection,656,122,656,55,30/12/2012,22/11/2024,2.43 MB,Reversible conversions between types,Scala,https://github.com/twitter/bijection,2.43 MB
293,spline,655,158,655,47,30/05/2017,26/03/2026,9.48 MB,Data Lineage Tracking And Visualization Solution,Scala,https://github.com/AbsaOSS/spline,9.48 MB
294,programming-scala-book-code-examples,653,403,653,0,20/06/2014,26/03/2026,24.55 MB,"The code examples used in Programming Scala, 2nd and 3rd Editions (O'Reilly)",Scala,https://github.com/deanwampler/programming-scala-book-code-examples,24.55 MB
295,sbt-release,651,160,651,90,15/10/2011,26/03/2026,520.00 KB,A release plugin for sbt,Scala,https://github.com/sbt/sbt-release,520.00 KB
296,sbt-scoverage,651,157,651,41,16/05/2014,24/03/2026,671.00 KB,sbt plugin for scoverage,Scala,https://github.com/scoverage/sbt-scoverage,671.00 KB
297,reference-apps,651,335,651,33,19/08/2014,03/10/2024,5.95 MB,Spark reference applications,Scala,https://github.com/databricks/reference-apps,5.95 MB
298,codebrag,650,95,650,68,12/03/2013,09/07/2018,14.84 MB,Your daily code review tool,Scala,https://github.com/softwaremill/codebrag,14.84 MB
299,diode,645,88,645,15,18/11/2015,07/12/2024,5.00 MB,Scala library for managing immutable application model,Scala,https://github.com/suzaku-io/diode,5.00 MB
300,rudder,641,87,641,37,06/10/2011,26/03/2026,93.42 MB,"Rudder is a configuration and security automation platform. Manage your Cloud, hybrid or on-premises infrastructure in a simple, scalable and dynamic way.",Scala,https://github.com/Normation/rudder,93.42 MB
301,kaitai_struct_compiler,640,177,640,72,21/02/2016,09/03/2026,5.21 MB,Kaitai Struct: compiler to translate .ksy => .cpp / .cs / .dot / .go / .java / .js / .lua / .nim / .php / .pm / .py / .rb / .rs,Scala,https://github.com/kaitai-io/kaitai_struct_compiler,5.21 MB
302,sri,636,29,636,8,29/07/2015,01/09/2025,40.08 MB,"Build truly native cross platform (web,ios,android) apps using scalajs and react, react-native ",Scala,https://github.com/chandu0101/sri,40.08 MB
303,izumi,627,71,627,73,03/11/2017,05/03/2026,19.38 MB,Productivity-oriented collection of lightweight fancy stuff for Scala toolchain,Scala,https://github.com/7mind/izumi,19.38 MB
304,scala-cli,626,159,626,323,10/05/2021,26/03/2026,119.59 MB,"Scala CLI is a command-line tool to interact with the Scala language. It lets you compile, run, test, and package your Scala code (and more!)",Scala,https://github.com/VirtusLab/scala-cli,119.59 MB
305,spark-sql-perf,622,412,622,55,15/04/2015,26/02/2022,577.00 KB,,Scala,https://github.com/databricks/spark-sql-perf,577.00 KB
306,vamp,621,55,621,106,29/03/2015,21/04/2020,6.53 MB,Vamp - canary releasing and autoscaling for microservice systems,Scala,https://github.com/CircleCI-Archived/vamp,6.53 MB
307,chill,619,155,619,76,15/10/2012,19/08/2024,1.22 MB,Scala extensions for the Kryo serialization library,Scala,https://github.com/twitter/chill,1.22 MB
308,freestyle,614,51,614,34,19/10/2016,13/08/2019,8.74 MB,A cohesive & pragmatic framework of FP centric Scala libraries,Scala,https://github.com/frees-io/freestyle,8.74 MB
309,PkpmSpark,614,1,614,1,23/10/2019,17/06/2022,57.00 KB,awesome 三维数据挖掘 数据分析 & 推荐,Scala,https://github.com/MethodJiao/PkpmSpark,57.00 KB
310,SparkNet,611,170,611,30,16/11/2015,23/07/2020,7.49 MB,Distributed Neural Networks for Spark,Scala,https://github.com/amplab/SparkNet,7.49 MB
311,scalate,611,102,611,38,27/01/2010,24/03/2026,51.24 MB,"Scalate is a Scala based template engine which supports HAML, Mustache and JSP, Erb and Velocity style syntaxes.",Scala,https://github.com/scalate/scalate,51.24 MB
312,spark-redshift,609,344,609,150,13/11/2014,10/08/2023,796.00 KB,Redshift data source for Apache Spark,Scala,https://github.com/databricks/spark-redshift,796.00 KB
313,learn-fp,608,119,608,0,05/12/2017,07/02/2020,1.22 MB,learn-by-doing course/tutorial for functional programming on scala,Scala,https://github.com/dehun/learn-fp,1.22 MB
314,play2-auth,606,136,606,23,23/04/2012,10/09/2019,564.00 KB,Play2.x Authentication and Authorization module,Scala,https://github.com/t2v/play2-auth,564.00 KB
315,simple-docker-ui,605,96,605,20,11/04/2015,06/09/2024,1.90 MB,Native Docker UI implemented using Scala.js and React - DEPRECATED,Scala,https://github.com/felixgborrego/simple-docker-ui,1.90 MB
316,riscv-mini,604,126,604,8,28/09/2016,09/08/2024,1.33 MB,Simple RISC-V 3-stage Pipeline in Chisel,Scala,https://github.com/ucb-bar/riscv-mini,1.33 MB
317,nixiesearch,602,15,602,63,14/07/2023,06/01/2026,14.76 MB,"Hybrid search engine, combining best features of text and semantic search worlds",Scala,https://github.com/nixiesearch/nixiesearch,14.76 MB
318,scalatron,598,174,598,31,25/04/2012,19/08/2022,5.63 MB,"Scalatron, a multi-player programming game in which coders pit bot programs (written in Scala) against each other",Scala,https://github.com/scalatron/scalatron,5.63 MB
319,SparkLearning,598,312,598,3,30/03/2016,04/11/2021,405.10 MB,"Learning Apache spark,including code and data .Most part can run local.",Scala,https://github.com/xubo245/SparkLearning,405.10 MB
320,reftree,591,34,591,4,23/02/2016,18/08/2024,244.95 MB,Automatically generated diagrams and animations for Scala data structures,Scala,https://github.com/stanch/reftree,244.95 MB
321,cask,590,68,590,20,20/07/2018,14/01/2026,899.00 KB,"Cask: a Scala HTTP micro-framework. Cask makes it easy to set up a website, backend server, or REST API using Scala",Scala,https://github.com/com-lihaoyi/cask,899.00 KB
322,sparklens,590,143,590,52,16/03/2018,26/06/2024,179.00 KB,Qubole Sparklens tool for performance tuning Apache Spark,Scala,https://github.com/qubole/sparklens,179.00 KB
323,eff,588,79,588,3,04/01/2016,24/03/2026,3.82 MB,Eff monad for cats - https://atnos-org.github.io/eff,Scala,https://github.com/atnos-org/eff,3.82 MB
324,akka-http-json,588,134,588,41,27/02/2015,30/07/2024,704.00 KB,Integrate some of the best JSON libs in Scala with Akka HTTP,Scala,https://github.com/hseeberger/akka-http-json,704.00 KB
325,metorikku,587,157,587,65,10/10/2017,24/01/2024,4.30 MB,"A simplified, lightweight ETL Framework based on Apache Spark",Scala,https://github.com/YotpoLtd/metorikku,4.30 MB
326,squeryl,587,138,587,40,30/01/2010,26/03/2026,12.36 MB,A Scala DSL for talking with databases with minimum verbosity and maximum type safety,Scala,https://github.com/squeryl/squeryl,12.36 MB
327,aprsdroid,583,121,583,211,05/01/2010,22/12/2025,7.06 MB,APRSdroid - Geo-Location for Radio Amateurs,Scala,https://github.com/ge0rg/aprsdroid,7.06 MB
328,scala-graph,576,72,576,12,29/01/2013,26/02/2026,3.10 MB,"Graph for Scala is intended to provide basic graph functionality seamlessly fitting into the Scala Collection Library. Like the well known members of scala.collection, Graph for Scala is an in-memory graph library aiming at editing and traversing graphs, finding cycles etc. in a user-friendly way.",Scala,https://github.com/scala-graph/scala-graph,3.10 MB
329,korolev,576,50,576,16,10/08/2016,13/08/2023,2.93 MB,Single Page Applications running on the server side.,Scala,https://github.com/fomkin/korolev,2.93 MB
330,collins,575,97,575,68,31/07/2012,01/03/2021,218.82 MB,groovy kind of love,Scala,https://github.com/tumblr/collins,218.82 MB
331,apibuilder,573,85,573,87,06/04/2014,22/03/2026,12.97 MB,"Simple, Comprehensive Tooling for Modern APIs",Scala,https://github.com/apicollective/apibuilder,12.97 MB
332,edda,573,130,573,10,18/08/2012,19/01/2024,3.10 MB,AWS API Read Cache,Scala,https://github.com/Netflix/edda,3.10 MB
333,tut,573,60,573,64,25/10/2013,12/04/2021,2.08 MB,doc/tutorial generator for scala,Scala,https://github.com/tpolecat/tut,2.08 MB
334,scalapy,572,44,572,47,31/12/2016,27/09/2024,1.19 MB,Use the world of Python from the comfort of Scala!,Scala,https://github.com/scalapy/scalapy,1.19 MB
335,codepropertygraph,569,85,569,26,28/06/2018,18/03/2026,9.26 MB,"Code Property Graph: specification, query language, and utilities",Scala,https://github.com/ShiftLeftSecurity/codepropertygraph,9.26 MB
336,spark-scala-examples,567,555,567,10,26/11/2019,20/03/2024,3.36 MB,"This project provides Apache Spark SQL, RDD, DataFrame and Dataset examples in Scala language",Scala,https://github.com/spark-examples/spark-scala-examples,3.36 MB
337,cats-collections,564,107,564,23,19/09/2015,25/03/2026,2.85 MB,Data structures for pure functional programming in Scala,Scala,https://github.com/typelevel/cats-collections,2.85 MB
338,twirl,561,117,561,33,22/09/2013,26/03/2026,3.02 MB,Twirl is Play's default template engine,Scala,https://github.com/playframework/twirl,3.02 MB
339,akka-quartz-scheduler,558,114,558,10,13/04/2013,27/11/2023,224.00 KB,Quartz Extension and utilities for cron-style scheduling in Akka,Scala,https://github.com/enragedginger/akka-quartz-scheduler,224.00 KB
340,sbt-buildinfo,557,89,557,12,03/03/2012,21/02/2026,442.00 KB,I know this because build.sbt knows this.,Scala,https://github.com/sbt/sbt-buildinfo,442.00 KB
341,scapegoat,554,96,554,50,21/11/2013,24/03/2026,2.43 MB,Scala compiler plugin for static code analysis,Scala,https://github.com/scapegoat-scala/scapegoat,2.43 MB
342,scalamock,554,106,554,19,24/10/2011,05/03/2026,8.31 MB,Native Scala mocking framework,Scala,https://github.com/scalamock/scalamock,8.31 MB
343,pfps-shopping-cart,554,168,554,37,03/10/2019,22/03/2026,1.67 MB,":shopping_cart: The Shopping Cart application developed in the book ""Practical FP in Scala: A hands-on approach""",Scala,https://github.com/gvolpe/pfps-shopping-cart,1.67 MB
344,factorie,554,143,554,26,25/06/2013,19/12/2017,44.96 MB,"FACTORIE is a toolkit for deployable probabilistic modeling, implemented as a software library in Scala. It provides its users with a succinct language for creating relational factor graphs, estimating parameters and performing inference.",Scala,https://github.com/factorie/factorie,44.96 MB
345,shc,550,273,550,164,01/10/2015,10/05/2021,583.00 KB,The Apache Spark - Apache HBase Connector is a library to support Spark accessing HBase table as external data source or sink. ,Scala,https://github.com/hortonworks-spark/shc,583.00 KB
346,iron,550,67,550,3,13/01/2021,07/03/2026,1.59 MB,Strong type constraints for Scala,Scala,https://github.com/Iltotore/iron,1.59 MB
347,scribe,549,44,549,17,26/01/2016,27/03/2026,2.83 MB,The fastest logging library in the world. Built from scratch in Scala and programmatically configurable.,Scala,https://github.com/outr/scribe,2.83 MB
348,kittens,546,66,546,9,09/07/2015,24/03/2026,1.29 MB,Automatic type class derivation for Cats,Scala,https://github.com/typelevel/kittens,1.29 MB
349,scala-arm,546,48,546,15,27/09/2009,26/10/2020,570.00 KB,This project aims to be the Scala Incubator project for Automatic-Resource-Management in the scala library,Scala,https://github.com/jsuereth/scala-arm,570.00 KB
350,java-webauthn-server,545,161,545,25,08/05/2018,20/03/2026,9.73 MB,Server-side Web Authentication library for Java https://www.w3.org/TR/webauthn/#rp-operations,Scala,https://github.com/Yubico/java-webauthn-server,9.73 MB
351,argonaut,544,107,544,28,09/12/2012,25/03/2026,13.48 MB,Purely functional JSON parser and library in scala.,Scala,https://github.com/argonaut-io/argonaut,13.48 MB
352,eqwalizer,542,38,542,9,22/06/2022,25/03/2026,2.17 MB,A type-checker for Erlang,Scala,https://github.com/WhatsApp/eqwalizer,2.17 MB
353,Scorex,541,116,541,48,28/06/2016,13/04/2022,11.63 MB,Scorex 2.0 Core,Scala,https://github.com/hyperledger-labs/Scorex,11.63 MB
354,orbeon-forms,541,218,541,1969,20/07/2009,27/03/2026,714.25 MB,"Orbeon Forms is an open source web forms solution. It includes an XForms engine, the Form Builder web-based form editor, and the Form Runner runtime.",Scala,https://github.com/orbeon/orbeon-forms,714.25 MB
355,guardrail,541,137,541,198,01/09/2017,22/12/2025,13.00 MB,Principled code generation from OpenAPI specifications,Scala,https://github.com/guardrail-dev/guardrail,13.00 MB
356,scala-newtype,541,31,541,25,05/05/2017,10/02/2022,159.00 KB,NewTypes for Scala with no runtime overhead,Scala,https://github.com/estatico/scala-newtype,159.00 KB
357,sourcecode,540,77,540,33,26/01/2016,15/10/2025,475.00 KB,"Scala library providing ""source"" metadata to your program, similar to Python's __name__, C++'s __LINE__ or Ruby's __FILE__. ",Scala,https://github.com/com-lihaoyi/sourcecode,475.00 KB
358,tofu,540,96,540,40,04/04/2019,27/03/2026,26.86 MB,Functional programming toolbox ,Scala,https://github.com/tofu-tf/tofu,26.86 MB
359,piflow,540,172,540,32,03/05/2018,22/10/2025,142.35 MB,πflow is a big data flow engine with spark support,Scala,https://github.com/cas-bigdatalab/piflow,142.35 MB
360,scala-oauth2-provider,540,97,540,4,17/09/2013,16/02/2026,353.00 KB,OAuth 2.0 server-side implementation written in Scala,Scala,https://github.com/nulab/scala-oauth2-provider,353.00 KB
361,spark-avro,538,304,538,77,30/09/2014,19/12/2018,405.00 KB,Avro Data Source for Apache Spark,Scala,https://github.com/databricks/spark-avro,405.00 KB
362,apalache,537,47,537,271,03/07/2015,26/03/2026,63.24 MB,APALACHE: symbolic model checker for TLA+ and Quint,Scala,https://github.com/apalache-mc/apalache,63.24 MB
363,eventsim,537,140,537,5,05/09/2014,27/01/2026,83.61 MB,"Event data simulator. Generates a stream of pseudo-random events from a set of users, designed to simulate web traffic.",Scala,https://github.com/Interana/eventsim,83.61 MB
364,magellan,536,143,536,75,01/06/2015,26/08/2021,13.32 MB,Geo Spatial Data Analytics on Spark,Scala,https://github.com/harsha2010/magellan,13.32 MB
365,build-server-protocol,533,72,533,38,10/01/2018,29/09/2025,8.90 MB,"Protocol for IDEs and build tools to communicate about compile, run, test, debug and more.",Scala,https://github.com/build-server-protocol/build-server-protocol,8.90 MB
366,accord,533,49,533,24,13/11/2013,23/11/2022,1.55 MB,Accord: A sane validation library for Scala,Scala,https://github.com/wix-incubator/accord,1.55 MB
367,scala-offheap,531,34,531,15,08/10/2014,08/04/2019,7.71 MB,Experimental type-safe off-heap memory for Scala.,Scala,https://github.com/densh/scala-offheap,7.71 MB
368,sparta,530,195,530,8,04/02/2015,24/10/2019,125.86 MB,Real Time Analytics and Data Pipelines based on Spark Streaming,Scala,https://github.com/Stratio/sparta,125.86 MB
369,macroid,530,33,530,26,24/07/2013,30/09/2017,13.07 MB,A modular functional UI language for Android,Scala,https://github.com/xebia-functional/macroid,13.07 MB
370,PortEx,529,90,529,0,27/09/2013,22/06/2025,227.05 MB,Java library to analyse Portable Executable files with a special focus on malware analysis and PE malformation robustness,Scala,https://github.com/struppigel/PortEx,227.05 MB
371,high-performance-spark-examples,527,238,527,10,06/10/2015,21/03/2026,1.70 MB,Examples for High Performance Spark,Scala,https://github.com/high-performance-spark/high-performance-spark-examples,1.70 MB
372,scalariform,523,147,523,67,10/04/2010,11/05/2024,11.12 MB,Scala source code formatter,Scala,https://github.com/scala-ide/scalariform,11.12 MB
373,spark-excel,522,162,522,103,03/09/2016,26/03/2026,1.47 MB,A Spark plugin for reading and writing Excel files,Scala,https://github.com/nightscape/spark-excel,1.47 MB
374,tranquility,517,224,517,103,13/02/2014,13/01/2020,1.03 MB,"Tranquility helps you send real-time event streams to Druid and handles partitioning, replication, service discovery, and schema rollover, seamlessly and without downtime.",Scala,https://github.com/druid-io/tranquility,1.03 MB
375,ergo,517,194,517,236,13/06/2017,25/03/2026,65.05 MB,Ergo protocol description & reference client implementation,Scala,https://github.com/ergoplatform/ergo,65.05 MB
376,casbah,514,127,514,7,29/10/2010,20/01/2022,33.67 MB,Casbah is now officially end-of-life (EOL).,Scala,https://github.com/mongodb/casbah,33.67 MB
377,curiodb,512,46,512,5,26/04/2015,04/11/2018,1.19 MB,Distributed NoSQL Database,Scala,https://github.com/stephenmcd/curiodb,1.19 MB
378,scalameter,511,68,511,50,18/11/2012,22/08/2022,16.53 MB,Microbenchmarking and performance regression testing framework for the JVM platform.,Scala,https://github.com/scalameter/scalameter,16.53 MB
379,spark-xml,511,225,511,0,26/11/2015,11/08/2024,912.00 KB,XML data source for Spark SQL and DataFrames,Scala,https://github.com/databricks/spark-xml,912.00 KB
380,HashtagCashtag,509,131,509,2,25/01/2015,24/08/2022,20.47 MB,"My Insight Data Engineering Fellowship project. I implemented a big data processing pipeline based on ​lambda architecture​, that aggregates Twitter and US stock market data for user sentiment analysis using open source tools - ​Apache Kafka ​for data ingestions, Apache Spark ​& ​Spark Streaming ​for batch & real-time processing, ​Apache Cassandra f​ or storage, ​Flask​, ​Bootstrap and ​HighCharts f​ or frontend.",Scala,https://github.com/shafiab/HashtagCashtag,20.47 MB
381,utest,508,86,508,17,27/01/2014,22/01/2026,2.76 MB,A simple testing framework for Scala,Scala,https://github.com/com-lihaoyi/utest,2.76 MB
382,jackson-module-scala,508,140,508,56,29/11/2010,20/03/2026,20.26 MB,Add-on module for Jackson (https://github.com/FasterXML/jackson) to support Scala-specific datatypes,Scala,https://github.com/FasterXML/jackson-module-scala,20.26 MB
383,Antox,504,178,504,20,30/01/2014,18/04/2017,17.58 MB,Scala android client for Project Tox - secure p2p messaging,Scala,https://github.com/markwinter/Antox,17.58 MB
384,sbt-pack,504,78,504,40,19/11/2012,16/03/2026,2.01 MB,A sbt plugin for creating distributable Scala packages.,Scala,https://github.com/xerial/sbt-pack,2.01 MB
385,scala-ide,499,304,499,2,04/10/2011,25/01/2023,142.56 MB,Scala IDE for Eclipse,Scala,https://github.com/scala-ide/scala-ide,142.56 MB
386,streamDM,498,141,498,4,08/06/2015,16/04/2023,3.22 MB,Stream Data Mining Library for Spark Streaming,Scala,https://github.com/huawei-noah/streamDM,3.22 MB
387,fetch,497,50,497,16,04/03/2016,23/01/2026,4.44 MB,Simple & Efficient data access for Scala and Scala.js,Scala,https://github.com/xebia-functional/fetch,4.44 MB
388,ox,497,33,497,11,18/01/2023,27/03/2026,1.82 MB,"Safe direct-style streaming, concurrency and resiliency for Scala on the JVM",Scala,https://github.com/softwaremill/ox,1.82 MB
389,stringmetric,491,79,491,22,07/10/2012,28/07/2017,2.12 MB,":dart: String metrics and phonetic algorithms for Scala (e.g. Dice/Sorensen, Hamming, Jaccard, Jaro, Jaro-Winkler, Levenshtein, Metaphone, N-Gram, NYSIIS, Overlap, Ratcliff/Obershelp, Refined NYSIIS, Refined Soundex, Soundex, Weighted Levenshtein).",Scala,https://github.com/rockymadden/stringmetric,2.12 MB
390,cbt,490,57,490,224,29/09/2015,28/05/2018,1.34 MB,"CBT - fun, fast, intuitive, compositional, statically checked builds written in Scala",Scala,https://github.com/cvogt/cbt,1.34 MB
391,salat,488,105,488,34,12/01/2011,03/03/2019,2.93 MB,Salat is a simple serialization library for case classes.,Scala,https://github.com/salat/salat,2.93 MB
392,rogue,487,75,487,6,16/01/2011,08/06/2016,3.65 MB,MOVED - The project is still under development but this page is deprecated.,Scala,https://github.com/foursquare/rogue,3.65 MB
393,scalaz-and-cats,484,26,484,1,07/06/2017,18/12/2021,573.00 KB,Usage examples and benchmarks between Scalaz and Cats (w/ Haskell ground-truth).,Scala,https://github.com/fosskers/scalaz-and-cats,573.00 KB
394,topshell,483,10,483,2,14/07/2018,23/08/2021,1.67 MB,"TopShell - a purely functional, reactive scripting language",Scala,https://github.com/topshell-language/topshell,1.67 MB
395,mima,482,73,482,29,24/05/2012,24/03/2026,2.48 MB,A tool for catching binary incompatibility in Scala,Scala,https://github.com/lightbend-labs/mima,2.48 MB
396,gremlin-scala,481,75,481,33,09/01/2013,20/10/2022,2.60 MB,[unmaintained] Scala wrapper for Apache TinkerPop 3 Graph DSL,Scala,https://github.com/mpollmeier/gremlin-scala,2.60 MB
397,resy-booking-bot,481,236,481,36,13/02/2018,28/04/2024,65.00 KB,🔫 Helps to snipe hard to get reservations at restaurants that use resy,Scala,https://github.com/Alkaar/resy-booking-bot,65.00 KB
398,scoobi,481,94,481,21,25/10/2011,01/07/2022,50.64 MB,A Scala productivity framework for Hadoop.,Scala,https://github.com/NICTA/scoobi,50.64 MB
399,android-plugin,478,107,478,52,09/11/2009,31/10/2014,4.65 MB,An sbt plugin for Android development in Scala,Scala,https://github.com/jberkel/android-plugin,4.65 MB
