Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
250,orderbook-dynamics,743,294,743,2,29/08/2014,29/01/2016,297.00 KB,Modeling high-frequency limit order book dynamics with support vector machines,Scala,https://github.com/ezhulenev/orderbook-dynamics,297.00 KB
251,requests-scala,742,91,742,29,19/07/2018,01/02/2026,323.00 KB,"A Scala port of the popular Python Requests HTTP client: flexible, intuitive, and straightforward to use.",Scala,https://github.com/com-lihaoyi/requests-scala,323.00 KB
252,riscv-sodor,740,161,740,15,17/07/2013,01/09/2025,7.86 MB,educational microarchitectures for risc-v isa,Scala,https://github.com/ucb-bar/riscv-sodor,7.86 MB
253,blueeyes,738,44,738,11,12/10/2010,22/09/2014,11.66 MB,"A lightweight Web 3.0 framework for Scala, featuring a purely asynchronous architecture, extremely high-performance, massive scalability, high usability, and a functional, composable design.",Scala,https://github.com/jdegoes/blueeyes,11.66 MB
254,skinny-framework,737,68,737,20,24/09/2013,14/12/2022,12.51 MB,":monorail: ""Scala on Rails"" - A full-stack web app framework for rapid development in Scala",Scala,https://github.com/skinny-framework/skinny-framework,12.51 MB
255,os-lib,736,83,736,36,30/10/2018,11/02/2026,850.00 KB,"OS-Lib is a simple, flexible, high-performance Scala interface to common OS filesystem and subprocess APIs",Scala,https://github.com/com-lihaoyi/os-lib,850.00 KB
256,specs2,735,215,735,11,03/09/2010,25/02/2026,172.08 MB,Software Specifications for Scala,Scala,https://github.com/etorreborre/specs2,172.08 MB
257,sbt-docker,733,112,733,33,12/01/2014,12/12/2024,430.00 KB,Create Docker images directly from sbt,Scala,https://github.com/marcus-drake/sbt-docker,430.00 KB
258,Vegas,731,97,731,52,14/04/2016,30/01/2022,888.00 KB,The missing MatPlotLib for Scala + Spark,Scala,https://github.com/vegas-viz/Vegas,888.00 KB
259,scala-scraper,731,107,731,8,12/10/2014,25/02/2026,956.00 KB,A Scala library for scraping content from HTML pages,Scala,https://github.com/ruippeixotog/scala-scraper,956.00 KB
260,AWScala,731,220,731,71,24/08/2013,13/06/2023,1.12 MB,Using AWS SDK on the Scala REPL,Scala,https://github.com/seratch/AWScala,1.12 MB
261,avro4s,728,239,728,29,16/09/2015,28/01/2026,2.81 MB,Avro schema generation and serialization / deserialization for Scala,Scala,https://github.com/sksamuel/avro4s,2.81 MB
262,pdffigures2,727,131,727,33,09/05/2016,10/03/2024,6.45 MB,"Given a scholarly PDF, extract figures, tables, captions, and section titles.",Scala,https://github.com/allenai/pdffigures2,6.45 MB
263,gamebub,725,38,725,5,25/04/2023,02/02/2026,11.46 MB,Open-source FPGA retro emulation handheld ,Scala,https://github.com/elipsitz/gamebub,11.46 MB
264,kafka-storm-starter,723,328,723,0,23/05/2014,22/03/2022,402.00 KB,"[PROJECT IS NO LONGER MAINTAINED] Code examples that show to integrate Apache Kafka 0.8+ with Apache Storm 0.9+ and Apache Spark Streaming 1.1+, while using Apache Avro as the data serialization format.",Scala,https://github.com/miguno/kafka-storm-starter,402.00 KB
265,parboiled2,717,84,717,36,18/04/2013,23/02/2026,1.92 MB,A macro-based PEG parser generator for Scala 2.10+,Scala,https://github.com/sirthias/parboiled2,1.92 MB
266,sbt-eclipse,713,164,713,76,04/06/2011,14/02/2026,1.31 MB,Plugin for sbt to create Eclipse project definitions,Scala,https://github.com/sbt/sbt-eclipse,1.31 MB
267,nussknacker,712,103,712,76,29/06/2017,26/02/2026,207.29 MB,Low-code tool for automating actions on real time data | Stream processing for the users.,Scala,https://github.com/TouK/nussknacker,207.29 MB
268,better-monadic-for,712,32,712,12,29/03/2018,07/05/2024,106.00 KB,Desugaring scala `for` without implicit `withFilter`s,Scala,https://github.com/oleg-py/better-monadic-for,106.00 KB
269,unfiltered,711,111,711,74,19/05/2010,25/02/2026,3.26 MB,A toolkit for servicing HTTP requests in Scala,Scala,https://github.com/unfiltered/unfiltered,3.26 MB
270,indigo,710,70,710,154,30/05/2020,20/11/2025,135.08 MB,An FP game engine for Scala.,Scala,https://github.com/PurpleKingdomGames/indigo,135.08 MB
271,handsonscala,705,169,705,22,10/05/2020,02/01/2026,58.20 MB,Discussion and and code examples for the book Hands-on Scala Programming,Scala,https://github.com/handsonscala/handsonscala,58.20 MB
272,scala-csv,704,144,704,31,08/03/2012,23/02/2026,6.06 MB,CSV Reader/Writer for Scala,Scala,https://github.com/tototoshi/scala-csv,6.06 MB
273,eventuate,704,98,704,37,12/01/2015,27/05/2021,10.10 MB,"Global-scale event sourcing and event collaboration with causal consistency (This project is in maintenance mode. Only critical bugs will be fixed, but there is no more feature development.).",Scala,https://github.com/RBMHTechnology/eventuate,10.10 MB
274,HouseMD,699,214,699,34,06/09/2011,27/07/2015,2.11 MB,HouseMD is an awesome diagnosing tool better than BTrace,Scala,https://github.com/CSUG/HouseMD,2.11 MB
275,scalafx,696,67,696,28,18/05/2014,24/02/2026,12.83 MB,ScalaFX simplifies creation of JavaFX-based user interfaces in Scala,Scala,https://github.com/scalafx/scalafx,12.83 MB
276,rchain,691,214,691,131,09/03/2017,30/05/2024,41.17 MB,Blockchain (smart contract) platform using CBC-Casper proof of stake + Rholang for concurrent execution.,Scala,https://github.com/rchain/rchain,41.17 MB
277,scallop,682,58,682,8,22/03/2012,30/11/2025,3.74 MB,a simple Scala CLI parsing library,Scala,https://github.com/scallop/scallop,3.74 MB
278,Fregata,680,184,680,6,20/09/2016,23/03/2018,200.00 KB,"A light weight, super fast, large scale machine learning library on spark .",Scala,https://github.com/TalkingData/Fregata,200.00 KB
279,scalastyle,675,212,675,85,20/10/2011,16/09/2022,1.67 MB,scalastyle,Scala,https://github.com/scalastyle/scalastyle,1.67 MB
280,jwt-scala,675,144,675,27,08/09/2014,09/02/2026,5.42 MB,"JWT support for Scala. Bonus extensions for Play, Play JSON, Json4s, Circe, uPickle, Spray and Argonaut",Scala,https://github.com/jwt-scala/jwt-scala,5.42 MB
281,scala-parser-combinators,674,131,674,23,15/08/2013,25/02/2026,1.20 MB,"simple combinator-based parsing for Scala. formerly part of the Scala standard library, now a separate community-maintained module",Scala,https://github.com/scala/scala-parser-combinators,1.20 MB
282,universal-recommender,672,171,672,36,13/07/2013,18/06/2019,2.70 MB,Highly configurable recommender based on PredictionIO and Mahout's Correlated Cross-Occurrence algorithm,Scala,https://github.com/actionml/universal-recommender,2.70 MB
283,scalajs-spa-tutorial,671,225,671,21,06/02/2015,24/06/2019,1.70 MB,Tutorial for creating a simple Single Page Application in ScalaJS,Scala,https://github.com/ochrons/scalajs-spa-tutorial,1.70 MB
284,slinky,670,55,670,57,09/11/2016,07/03/2025,1.37 MB,Write Scala.js React apps just like you would in ES6,Scala,https://github.com/shadaj/slinky,1.37 MB
285,decline,668,75,668,27,23/10/2016,07/02/2026,2.97 MB,A composable command-line parser for Scala.,Scala,https://github.com/bkirwi/decline,2.97 MB
286,kafka-lag-exporter,666,204,666,77,26/11/2018,28/02/2024,2.55 MB,Monitor Kafka Consumer Group Latency with Kafka Lag Exporter,Scala,https://github.com/seglo/kafka-lag-exporter,2.55 MB
287,airframe,665,68,665,109,14/08/2016,25/02/2026,157.77 MB,Essential Building Blocks for Scala,Scala,https://github.com/wvlet/airframe,157.77 MB
288,testcontainers-scala,663,133,663,67,16/01/2017,23/12/2025,1.78 MB,Docker containers for testing in scala,Scala,https://github.com/testcontainers/testcontainers-scala,1.78 MB
289,trading,660,77,660,26,17/09/2021,22/02/2026,24.12 MB,💱 Trading application written in Scala 3 that showcases an Event-Driven Architecture (EDA) and Functional Programming (FP),Scala,https://github.com/gvolpe/trading,24.12 MB
290,blinkdb,659,121,659,9,07/10/2011,06/02/2014,309.50 MB,BlinkDB: Sub-Second Approximate Queries on Very Large Data.,Scala,https://github.com/sameeragarwal/blinkdb,309.50 MB
291,open-korean-text,657,97,657,11,24/01/2017,12/03/2024,33.49 MB,Open Korean Text Processor - An Open-source Korean Text Processor,Scala,https://github.com/open-korean-text/open-korean-text,33.49 MB
292,bijection,656,122,656,55,30/12/2012,22/11/2024,2.43 MB,Reversible conversions between types,Scala,https://github.com/twitter/bijection,2.43 MB
293,spline,656,158,656,46,30/05/2017,16/02/2026,9.12 MB,Data Lineage Tracking And Visualization Solution,Scala,https://github.com/AbsaOSS/spline,9.12 MB
294,programming-scala-book-code-examples,653,404,653,0,20/06/2014,26/02/2026,24.64 MB,"The code examples used in Programming Scala, 2nd and 3rd Editions (O'Reilly)",Scala,https://github.com/deanwampler/programming-scala-book-code-examples,24.64 MB
295,sbt-release,651,160,651,90,15/10/2011,24/02/2026,521.00 KB,A release plugin for sbt,Scala,https://github.com/sbt/sbt-release,521.00 KB
296,sbt-scoverage,651,158,651,39,16/05/2014,25/02/2026,665.00 KB,sbt plugin for scoverage,Scala,https://github.com/scoverage/sbt-scoverage,665.00 KB
297,reference-apps,651,337,651,33,19/08/2014,03/10/2024,5.95 MB,Spark reference applications,Scala,https://github.com/databricks/reference-apps,5.95 MB
298,codebrag,650,95,650,68,12/03/2013,09/07/2018,14.84 MB,Your daily code review tool,Scala,https://github.com/softwaremill/codebrag,14.84 MB
299,diode,644,89,644,15,18/11/2015,07/12/2024,5.00 MB,Scala library for managing immutable application model,Scala,https://github.com/suzaku-io/diode,5.00 MB
300,kaitai_struct_compiler,638,177,638,72,21/02/2016,16/01/2026,5.19 MB,Kaitai Struct: compiler to translate .ksy => .cpp / .cs / .dot / .go / .java / .js / .lua / .nim / .php / .pm / .py / .rb / .rs,Scala,https://github.com/kaitai-io/kaitai_struct_compiler,5.19 MB
301,sri,636,29,636,8,29/07/2015,01/09/2025,40.08 MB,"Build truly native cross platform (web,ios,android) apps using scalajs and react, react-native ",Scala,https://github.com/chandu0101/sri,40.08 MB
302,rudder,632,87,632,35,06/10/2011,26/02/2026,92.67 MB,"Rudder is a configuration and security automation platform. Manage your Cloud, hybrid or on-premises infrastructure in a simple, scalable and dynamic way.",Scala,https://github.com/Normation/rudder,92.67 MB
303,izumi,628,71,628,72,03/11/2017,27/02/2026,19.52 MB,Productivity-oriented collection of lightweight fancy stuff for Scala toolchain,Scala,https://github.com/7mind/izumi,19.52 MB
304,scala-cli,625,158,625,346,10/05/2021,26/02/2026,117.13 MB,"Scala CLI is a command-line tool to interact with the Scala language. It lets you compile, run, test, and package your Scala code (and more!)",Scala,https://github.com/VirtusLab/scala-cli,117.13 MB
305,vamp,622,55,622,106,29/03/2015,21/04/2020,6.53 MB,Vamp - canary releasing and autoscaling for microservice systems,Scala,https://github.com/CircleCI-Archived/vamp,6.53 MB
306,spark-sql-perf,621,411,621,55,15/04/2015,26/02/2022,577.00 KB,,Scala,https://github.com/databricks/spark-sql-perf,577.00 KB
307,chill,619,155,619,76,15/10/2012,19/08/2024,1.22 MB,Scala extensions for the Kryo serialization library,Scala,https://github.com/twitter/chill,1.22 MB
308,freestyle,616,51,616,34,19/10/2016,13/08/2019,8.74 MB,A cohesive & pragmatic framework of FP centric Scala libraries,Scala,https://github.com/frees-io/freestyle,8.74 MB
309,PkpmSpark,616,1,616,1,23/10/2019,17/06/2022,57.00 KB,awesome 三维数据挖掘 数据分析 & 推荐,Scala,https://github.com/MethodJiao/PkpmSpark,57.00 KB
310,SparkNet,611,170,611,30,16/11/2015,23/07/2020,7.49 MB,Distributed Neural Networks for Spark,Scala,https://github.com/amplab/SparkNet,7.49 MB
311,scalate,610,101,610,37,27/01/2010,26/02/2026,51.23 MB,"Scalate is a Scala based template engine which supports HAML, Mustache and JSP, Erb and Velocity style syntaxes.",Scala,https://github.com/scalate/scalate,51.23 MB
312,spark-redshift,609,346,609,150,13/11/2014,10/08/2023,796.00 KB,Redshift data source for Apache Spark,Scala,https://github.com/databricks/spark-redshift,796.00 KB
313,learn-fp,607,119,607,0,05/12/2017,07/02/2020,1.22 MB,learn-by-doing course/tutorial for functional programming on scala,Scala,https://github.com/dehun/learn-fp,1.22 MB
314,simple-docker-ui,607,96,607,20,11/04/2015,06/09/2024,1.90 MB,Native Docker UI implemented using Scala.js and React - DEPRECATED,Scala,https://github.com/felixgborrego/simple-docker-ui,1.90 MB
315,play2-auth,606,136,606,23,23/04/2012,10/09/2019,564.00 KB,Play2.x Authentication and Authorization module,Scala,https://github.com/t2v/play2-auth,564.00 KB
316,riscv-mini,604,126,604,8,28/09/2016,09/08/2024,1.33 MB,Simple RISC-V 3-stage Pipeline in Chisel,Scala,https://github.com/ucb-bar/riscv-mini,1.33 MB
317,nixiesearch,602,15,602,57,14/07/2023,06/01/2026,14.76 MB,"Hybrid search engine, combining best features of text and semantic search worlds",Scala,https://github.com/nixiesearch/nixiesearch,14.76 MB
318,scalatron,598,174,598,31,25/04/2012,19/08/2022,5.63 MB,"Scalatron, a multi-player programming game in which coders pit bot programs (written in Scala) against each other",Scala,https://github.com/scalatron/scalatron,5.63 MB
319,SparkLearning,598,313,598,3,30/03/2016,04/11/2021,405.10 MB,"Learning Apache spark,including code and data .Most part can run local.",Scala,https://github.com/xubo245/SparkLearning,405.10 MB
320,reftree,591,34,591,4,23/02/2016,18/08/2024,244.95 MB,Automatically generated diagrams and animations for Scala data structures,Scala,https://github.com/stanch/reftree,244.95 MB
321,sparklens,590,143,590,51,16/03/2018,26/06/2024,179.00 KB,Qubole Sparklens tool for performance tuning Apache Spark,Scala,https://github.com/qubole/sparklens,179.00 KB
322,cask,589,68,589,19,20/07/2018,14/01/2026,899.00 KB,"Cask: a Scala HTTP micro-framework. Cask makes it easy to set up a website, backend server, or REST API using Scala",Scala,https://github.com/com-lihaoyi/cask,899.00 KB
323,akka-http-json,589,134,589,41,27/02/2015,30/07/2024,704.00 KB,Integrate some of the best JSON libs in Scala with Akka HTTP,Scala,https://github.com/hseeberger/akka-http-json,704.00 KB
324,eff,588,79,588,3,04/01/2016,25/02/2026,3.82 MB,Eff monad for cats - https://atnos-org.github.io/eff,Scala,https://github.com/atnos-org/eff,3.82 MB
325,metorikku,587,157,587,65,10/10/2017,24/01/2024,4.30 MB,"A simplified, lightweight ETL Framework based on Apache Spark",Scala,https://github.com/YotpoLtd/metorikku,4.30 MB
326,squeryl,587,138,587,40,30/01/2010,25/02/2026,12.35 MB,A Scala DSL for talking with databases with minimum verbosity and maximum type safety,Scala,https://github.com/squeryl/squeryl,12.35 MB
327,aprsdroid,580,120,580,211,05/01/2010,22/12/2025,7.06 MB,APRSdroid - Geo-Location for Radio Amateurs,Scala,https://github.com/ge0rg/aprsdroid,7.06 MB
328,scala-graph,576,72,576,11,29/01/2013,26/02/2026,3.10 MB,"Graph for Scala is intended to provide basic graph functionality seamlessly fitting into the Scala Collection Library. Like the well known members of scala.collection, Graph for Scala is an in-memory graph library aiming at editing and traversing graphs, finding cycles etc. in a user-friendly way.",Scala,https://github.com/scala-graph/scala-graph,3.10 MB
329,korolev,576,50,576,16,10/08/2016,13/08/2023,2.93 MB,Single Page Applications running on the server side.,Scala,https://github.com/fomkin/korolev,2.93 MB
330,collins,575,97,575,68,31/07/2012,01/03/2021,218.82 MB,groovy kind of love,Scala,https://github.com/tumblr/collins,218.82 MB
331,tut,575,60,575,64,25/10/2013,12/04/2021,2.08 MB,doc/tutorial generator for scala,Scala,https://github.com/tpolecat/tut,2.08 MB
332,apibuilder,573,85,573,86,06/04/2014,26/02/2026,12.91 MB,"Simple, Comprehensive Tooling for Modern APIs",Scala,https://github.com/apicollective/apibuilder,12.91 MB
333,scalapy,572,45,572,46,31/12/2016,27/09/2024,1.19 MB,Use the world of Python from the comfort of Scala!,Scala,https://github.com/scalapy/scalapy,1.19 MB
334,edda,572,130,572,10,18/08/2012,19/01/2024,3.10 MB,AWS API Read Cache,Scala,https://github.com/Netflix/edda,3.10 MB
335,spark-scala-examples,566,557,566,10,26/11/2019,20/03/2024,3.36 MB,"This project provides Apache Spark SQL, RDD, DataFrame and Dataset examples in Scala language",Scala,https://github.com/spark-examples/spark-scala-examples,3.36 MB
336,cats-collections,564,105,564,19,19/09/2015,26/02/2026,2.86 MB,Data structures for pure functional programming in Scala,Scala,https://github.com/typelevel/cats-collections,2.86 MB
337,codepropertygraph,564,85,564,27,28/06/2018,26/02/2026,9.22 MB,"Code Property Graph: specification, query language, and utilities",Scala,https://github.com/ShiftLeftSecurity/codepropertygraph,9.22 MB
338,twirl,561,117,561,35,22/09/2013,25/02/2026,2.94 MB,Twirl is Play's default template engine,Scala,https://github.com/playframework/twirl,2.94 MB
339,sbt-buildinfo,558,89,558,12,03/03/2012,21/02/2026,442.00 KB,I know this because build.sbt knows this.,Scala,https://github.com/sbt/sbt-buildinfo,442.00 KB
340,akka-quartz-scheduler,557,114,557,10,13/04/2013,27/11/2023,224.00 KB,Quartz Extension and utilities for cron-style scheduling in Akka,Scala,https://github.com/enragedginger/akka-quartz-scheduler,224.00 KB
341,scapegoat,554,95,554,51,21/11/2013,25/02/2026,2.42 MB,Scala compiler plugin for static code analysis,Scala,https://github.com/scapegoat-scala/scapegoat,2.42 MB
342,factorie,554,143,554,26,25/06/2013,19/12/2017,44.96 MB,"FACTORIE is a toolkit for deployable probabilistic modeling, implemented as a software library in Scala. It provides its users with a succinct language for creating relational factor graphs, estimating parameters and performing inference.",Scala,https://github.com/factorie/factorie,44.96 MB
343,scalamock,553,106,553,14,24/10/2011,25/02/2026,8.30 MB,Native Scala mocking framework,Scala,https://github.com/scalamock/scalamock,8.30 MB
344,pfps-shopping-cart,553,169,553,37,03/10/2019,15/02/2026,1.67 MB,":shopping_cart: The Shopping Cart application developed in the book ""Practical FP in Scala: A hands-on approach""",Scala,https://github.com/gvolpe/pfps-shopping-cart,1.67 MB
345,shc,550,274,550,164,01/10/2015,10/05/2021,583.00 KB,The Apache Spark - Apache HBase Connector is a library to support Spark accessing HBase table as external data source or sink. ,Scala,https://github.com/hortonworks-spark/shc,583.00 KB
346,scala-arm,546,48,546,15,27/09/2009,26/10/2020,570.00 KB,This project aims to be the Scala Incubator project for Automatic-Resource-Management in the scala library,Scala,https://github.com/jsuereth/scala-arm,570.00 KB
347,kittens,545,66,545,9,09/07/2015,26/02/2026,1.28 MB,Automatic type class derivation for Cats,Scala,https://github.com/typelevel/kittens,1.28 MB
348,argonaut,544,107,544,28,09/12/2012,24/02/2026,13.47 MB,Purely functional JSON parser and library in scala.,Scala,https://github.com/argonaut-io/argonaut,13.47 MB
349,iron,543,65,543,4,13/01/2021,25/02/2026,1.58 MB,Strong type constraints for Scala,Scala,https://github.com/Iltotore/iron,1.58 MB
350,Scorex,542,116,542,48,28/06/2016,13/04/2022,11.63 MB,Scorex 2.0 Core,Scala,https://github.com/hyperledger-labs/Scorex,11.63 MB
351,scribe,542,44,542,24,26/01/2016,24/02/2026,2.79 MB,The fastest logging library in the world. Built from scratch in Scala and programmatically configurable.,Scala,https://github.com/outr/scribe,2.79 MB
352,java-webauthn-server,542,161,542,23,08/05/2018,25/02/2026,9.71 MB,Server-side Web Authentication library for Java https://www.w3.org/TR/webauthn/#rp-operations,Scala,https://github.com/Yubico/java-webauthn-server,9.71 MB
353,scala-newtype,542,31,542,25,05/05/2017,10/02/2022,159.00 KB,NewTypes for Scala with no runtime overhead,Scala,https://github.com/estatico/scala-newtype,159.00 KB
354,orbeon-forms,541,218,541,1964,20/07/2009,26/02/2026,712.83 MB,"Orbeon Forms is an open source web forms solution. It includes an XForms engine, the Form Builder web-based form editor, and the Form Runner runtime.",Scala,https://github.com/orbeon/orbeon-forms,712.83 MB
355,scala-oauth2-provider,540,97,540,4,17/09/2013,16/02/2026,353.00 KB,OAuth 2.0 server-side implementation written in Scala,Scala,https://github.com/nulab/scala-oauth2-provider,353.00 KB
356,eqwalizer,540,37,540,9,22/06/2022,20/02/2026,2.08 MB,A type-checker for Erlang,Scala,https://github.com/WhatsApp/eqwalizer,2.08 MB
357,guardrail,540,136,540,198,01/09/2017,22/12/2025,13.00 MB,Principled code generation from OpenAPI specifications,Scala,https://github.com/guardrail-dev/guardrail,13.00 MB
358,tofu,539,97,539,54,04/04/2019,27/02/2026,26.57 MB,Functional programming toolbox ,Scala,https://github.com/tofu-tf/tofu,26.57 MB
359,sourcecode,538,77,538,33,26/01/2016,15/10/2025,475.00 KB,"Scala library providing ""source"" metadata to your program, similar to Python's __name__, C++'s __LINE__ or Ruby's __FILE__. ",Scala,https://github.com/com-lihaoyi/sourcecode,475.00 KB
360,spark-avro,538,305,538,77,30/09/2014,19/12/2018,405.00 KB,Avro Data Source for Apache Spark,Scala,https://github.com/databricks/spark-avro,405.00 KB
361,piflow,538,172,538,32,03/05/2018,22/10/2025,142.35 MB,πflow is a big data flow engine with spark support,Scala,https://github.com/cas-bigdatalab/piflow,142.35 MB
362,magellan,536,144,536,75,01/06/2015,26/08/2021,13.32 MB,Geo Spatial Data Analytics on Spark,Scala,https://github.com/harsha2010/magellan,13.32 MB
363,eventsim,535,140,535,5,05/09/2014,27/01/2026,83.61 MB,"Event data simulator. Generates a stream of pseudo-random events from a set of users, designed to simulate web traffic.",Scala,https://github.com/Interana/eventsim,83.61 MB
364,accord,532,49,532,24,13/11/2013,23/11/2022,1.55 MB,Accord: A sane validation library for Scala,Scala,https://github.com/wix-incubator/accord,1.55 MB
365,scala-offheap,531,34,531,15,08/10/2014,08/04/2019,7.71 MB,Experimental type-safe off-heap memory for Scala.,Scala,https://github.com/densh/scala-offheap,7.71 MB
366,sparta,531,195,531,8,04/02/2015,24/10/2019,125.86 MB,Real Time Analytics and Data Pipelines based on Spark Streaming,Scala,https://github.com/Stratio/sparta,125.86 MB
367,macroid,530,34,530,26,24/07/2013,30/09/2017,13.07 MB,A modular functional UI language for Android,Scala,https://github.com/xebia-functional/macroid,13.07 MB
368,build-server-protocol,529,72,529,38,10/01/2018,29/09/2025,8.90 MB,"Protocol for IDEs and build tools to communicate about compile, run, test, debug and more.",Scala,https://github.com/build-server-protocol/build-server-protocol,8.90 MB
369,apalache,527,47,527,274,03/07/2015,11/02/2026,63.60 MB,APALACHE: symbolic model checker for TLA+ and Quint,Scala,https://github.com/apalache-mc/apalache,63.60 MB
370,greyhound,526,39,526,39,12/01/2020,05/10/2023,3.41 MB,Greyhound - Rich Kafka client library,Scala,https://github.com/wix/greyhound,3.41 MB
371,PortEx,526,89,526,0,27/09/2013,22/06/2025,227.05 MB,Java library to analyse Portable Executable files with a special focus on malware analysis and PE malformation robustness,Scala,https://github.com/struppigel/PortEx,227.05 MB
372,high-performance-spark-examples,526,239,526,10,06/10/2015,26/02/2026,1.69 MB,Examples for High Performance Spark,Scala,https://github.com/high-performance-spark/high-performance-spark-examples,1.69 MB
373,scalariform,523,147,523,67,10/04/2010,11/05/2024,11.12 MB,Scala source code formatter,Scala,https://github.com/scala-ide/scalariform,11.12 MB
374,spark-excel,520,162,520,99,03/09/2016,12/02/2026,1.46 MB,A Spark plugin for reading and writing Excel files,Scala,https://github.com/nightscape/spark-excel,1.46 MB
375,tranquility,517,224,517,103,13/02/2014,13/01/2020,1.03 MB,"Tranquility helps you send real-time event streams to Druid and handles partitioning, replication, service discovery, and schema rollover, seamlessly and without downtime.",Scala,https://github.com/druid-io/tranquility,1.03 MB
376,ergo,517,192,517,234,13/06/2017,26/02/2026,64.77 MB,Ergo protocol description & reference client implementation,Scala,https://github.com/ergoplatform/ergo,64.77 MB
377,casbah,514,127,514,7,29/10/2010,20/01/2022,33.67 MB,Casbah is now officially end-of-life (EOL).,Scala,https://github.com/mongodb/casbah,33.67 MB
378,spark-xml,512,226,512,0,26/11/2015,11/08/2024,912.00 KB,XML data source for Spark SQL and DataFrames,Scala,https://github.com/databricks/spark-xml,912.00 KB
379,scalameter,511,69,511,50,18/11/2012,22/08/2022,16.53 MB,Microbenchmarking and performance regression testing framework for the JVM platform.,Scala,https://github.com/scalameter/scalameter,16.53 MB
380,curiodb,511,46,511,5,26/04/2015,04/11/2018,1.19 MB,Distributed NoSQL Database,Scala,https://github.com/stephenmcd/curiodb,1.19 MB
381,HashtagCashtag,508,131,508,2,25/01/2015,24/08/2022,20.47 MB,"My Insight Data Engineering Fellowship project. I implemented a big data processing pipeline based on ​lambda architecture​, that aggregates Twitter and US stock market data for user sentiment analysis using open source tools - ​Apache Kafka ​for data ingestions, Apache Spark ​& ​Spark Streaming ​for batch & real-time processing, ​Apache Cassandra f​ or storage, ​Flask​, ​Bootstrap and ​HighCharts f​ or frontend.",Scala,https://github.com/shafiab/HashtagCashtag,20.47 MB
382,utest,508,86,508,17,27/01/2014,22/01/2026,2.76 MB,A simple testing framework for Scala,Scala,https://github.com/com-lihaoyi/utest,2.76 MB
383,jackson-module-scala,507,140,507,56,29/11/2010,24/02/2026,20.27 MB,Add-on module for Jackson (https://github.com/FasterXML/jackson) to support Scala-specific datatypes,Scala,https://github.com/FasterXML/jackson-module-scala,20.27 MB
384,Antox,505,178,505,20,30/01/2014,18/04/2017,17.58 MB,Scala android client for Project Tox - secure p2p messaging,Scala,https://github.com/markwinter/Antox,17.58 MB
385,sbt-pack,504,78,504,39,19/11/2012,04/02/2026,2.01 MB,A sbt plugin for creating distributable Scala packages.,Scala,https://github.com/xerial/sbt-pack,2.01 MB
386,streamDM,500,141,500,4,08/06/2015,16/04/2023,3.22 MB,Stream Data Mining Library for Spark Streaming,Scala,https://github.com/huawei-noah/streamDM,3.22 MB
387,scala-ide,499,304,499,2,04/10/2011,25/01/2023,142.56 MB,Scala IDE for Eclipse,Scala,https://github.com/scala-ide/scala-ide,142.56 MB
388,fetch,497,50,497,16,04/03/2016,23/01/2026,4.44 MB,Simple & Efficient data access for Scala and Scala.js,Scala,https://github.com/xebia-functional/fetch,4.44 MB
389,ox,496,33,496,9,18/01/2023,25/02/2026,1.80 MB,"Safe direct-style streaming, concurrency and resiliency for Scala on the JVM",Scala,https://github.com/softwaremill/ox,1.80 MB
390,cbt,491,58,491,224,29/09/2015,28/05/2018,1.34 MB,"CBT - fun, fast, intuitive, compositional, statically checked builds written in Scala",Scala,https://github.com/cvogt/cbt,1.34 MB
391,stringmetric,491,79,491,22,07/10/2012,28/07/2017,2.12 MB,":dart: String metrics and phonetic algorithms for Scala (e.g. Dice/Sorensen, Hamming, Jaccard, Jaro, Jaro-Winkler, Levenshtein, Metaphone, N-Gram, NYSIIS, Overlap, Ratcliff/Obershelp, Refined NYSIIS, Refined Soundex, Soundex, Weighted Levenshtein).",Scala,https://github.com/rockymadden/stringmetric,2.12 MB
392,salat,488,105,488,34,12/01/2011,03/03/2019,2.93 MB,Salat is a simple serialization library for case classes.,Scala,https://github.com/salat/salat,2.93 MB
393,rogue,487,75,487,6,16/01/2011,08/06/2016,3.65 MB,MOVED - The project is still under development but this page is deprecated.,Scala,https://github.com/foursquare/rogue,3.65 MB
394,scalaz-and-cats,483,26,483,1,07/06/2017,18/12/2021,573.00 KB,Usage examples and benchmarks between Scalaz and Cats (w/ Haskell ground-truth).,Scala,https://github.com/fosskers/scalaz-and-cats,573.00 KB
395,topshell,482,10,482,2,14/07/2018,23/08/2021,1.67 MB,"TopShell - a purely functional, reactive scripting language",Scala,https://github.com/topshell-language/topshell,1.67 MB
396,gremlin-scala,481,75,481,32,09/01/2013,20/10/2022,2.60 MB,[unmaintained] Scala wrapper for Apache TinkerPop 3 Graph DSL,Scala,https://github.com/mpollmeier/gremlin-scala,2.60 MB
397,scoobi,481,94,481,21,25/10/2011,01/07/2022,50.64 MB,A Scala productivity framework for Hadoop.,Scala,https://github.com/NICTA/scoobi,50.64 MB
398,mima,480,73,480,31,24/05/2012,17/02/2026,2.47 MB,A tool for catching binary incompatibility in Scala,Scala,https://github.com/lightbend-labs/mima,2.47 MB
399,android-plugin,478,107,478,52,09/11/2009,31/10/2014,4.65 MB,An sbt plugin for Android development in Scala,Scala,https://github.com/jberkel/android-plugin,4.65 MB
